date,country,E1_contagio,E2_tend_contagio,E3_presion_hosp,E4_tend_hosp,E5_restriccion,E6_tend_socioec,E7_preocupacion,A1_work,A2_school,A3_ptrans,A4_conf
2020-11-17,GB,0.1875,0.0,0.0633333333333333,-0.0130956968529221,64.81,0.0,0.8526666666666667,2.0,1.0,1.0,1.0
2020-11-18,GB,0.1875,0.0,0.057977736549165,-0.0053555967841682,64.81,0.0,0.8613172541743971,2.0,1.0,1.0,1.0
2020-11-19,GB,0.1875,0.0,0.057471264367816,-0.0005064721813489,64.81,0.0,0.8670664667666167,2.0,1.0,1.0,1.0
2020-11-20,GB,0.1875,0.0,0.0610870610870609,0.0036157967192449,67.59,2.780000000000001,0.8542568542568543,2.0,1.0,1.0,1.0
2020-11-21,GB,0.1875,0.0,0.0624712907671106,0.0013842296800496,67.59,0.0,0.8543867707854846,2.0,1.0,1.0,1.0
2020-11-22,GB,0.1875,0.0,0.0542770299609205,-0.0081942608061901,67.59,0.0,0.865392965696917,2.0,1.0,1.0,1.0
2020-11-23,GB,0.36,0.1725,0.0619047619047618,0.0076277319438413,67.59,0.0,0.7904761904761904,2.0,1.0,1.0,1.0
2020-11-24,GB,0.1875,-0.1725,0.0676432572167168,0.0057384953119549,67.59,0.0,0.7604480827229643,2.0,1.0,1.0,1.0
2020-11-25,GB,0.1875,0.0,0.0636074511585642,-0.0040358060581525,67.59,0.0,0.7919127669241254,2.0,1.0,1.0,1.0
2020-11-26,GB,0.1875,0.0,0.0656968559361801,0.0020894047776159,67.59,0.0,0.7968090098545284,2.0,1.0,1.0,1.0
2020-11-27,GB,0.1875,0.0,0.0524886877828053,-0.0132081681533748,67.59,0.0,0.7841628959276018,2.0,1.0,1.0,1.0
2020-11-28,GB,0.1875,0.0,0.0602313522138013,0.007742664430996,67.59,0.0,0.7885919425608297,2.0,1.0,1.0,1.0
2020-11-29,GB,0.1875,0.0,0.0520319027725027,-0.0081994494412985,67.59,0.0,0.7873148499810102,2.0,1.0,1.0,1.0
2020-11-30,GB,0.1875,0.0,0.0539736506587334,0.0019417478862306,67.59,0.0,0.7819804504887378,2.0,1.0,1.0,1.0
2020-12-01,GB,0.1875,0.0,0.0657679738562091,0.0117943231974756,67.59,0.0,0.764297385620915,2.0,1.0,1.0,1.0
2020-12-02,GB,0.14286,-0.04464,0.0597546497823506,-0.0060133240738584,67.59,0.0,0.7609814008705975,2.0,1.0,1.0,1.0
2020-12-03,GB,0.1875,0.04464,0.062420382165605,0.0026657323832543,63.89,-3.700000000000003,0.7664543524416136,2.0,1.0,1.0,0.0
2020-12-04,GB,0.1875,0.0,0.0656436487638533,0.0032232665982483,63.89,0.0,0.7612958226768969,2.0,1.0,1.0,0.0
2020-12-05,GB,0.1875,0.0,0.0647302904564314,-0.0009133583074218,63.89,0.0,0.7767634854771784,2.0,1.0,1.0,0.0
2020-12-06,GB,0.1875,0.0,0.0594754340598447,-0.0052548563965867,63.89,0.0,0.7728112301440709,2.0,1.0,1.0,0.0
2020-12-07,GB,0.1875,0.0,0.0718722271517302,0.0123967930918854,63.89,0.0,0.7732919254658385,2.0,1.0,1.0,0.0
2020-12-08,GB,0.1875,0.0,0.0619047619047617,-0.0099674652469683,67.59,3.700000000000003,0.7593073593073593,2.0,1.0,1.0,1.0
2020-12-13,GB,0.1875,0.0,0.0522243713733074,-0.0096803905314543,67.59,0.0,0.7756286266924565,2.0,1.0,1.0,1.0
2020-12-14,GB,0.1875,0.0,0.05968992248062,0.0074655511073126,73.15,5.560000000000002,0.778811369509044,2.0,3.0,1.0,1.0
2020-12-15,GB,0.1875,0.0,0.0596964586846542,6.536204034200688e-06,73.15,0.0,0.7770657672849915,2.0,3.0,1.0,1.0
2020-12-16,GB,0.17647,-0.01103,0.0587016574585634,-0.0009948012260908,73.15,0.0,0.774171270718232,2.0,3.0,1.0,1.0
2020-12-17,GB,0.2125,0.03603,0.066522053506869,0.0078203960483056,73.15,0.0,0.765003615328995,2.0,3.0,1.0,1.0
