episodio,retorno_medio,retorno_ic95_lo,retorno_ic95_hi,td_medio,td_ic95_lo,td_ic95_hi
46092,275.3571,268.6538,282.0604,0.427646,0.403615,0.451676
46093,277.4273,270.6780,284.1765,0.416638,0.399072,0.434203
46094,273.5376,268.4551,278.6202,0.411716,0.391239,0.432193
46095,279.2030,274.0511,284.3549,0.406390,0.389199,0.423581
46096,275.4114,269.5025,281.3203,0.413986,0.389620,0.438352
46097,279.5165,273.6046,285.4284,0.426179,0.404236,0.448123
46098,272.9816,267.3257,278.6375,0.427055,0.407423,0.446688
46099,277.9105,271.3093,284.5117,0.408396,0.391521,0.425272
46100,277.8230,271.3214,284.3245,0.414261,0.392620,0.435902
46101,274.6015,268.8718,280.3313,0.434326,0.411876,0.456777
46102,273.5925,267.1467,280.0383,0.420751,0.402353,0.439149
46103,272.4097,266.9628,277.8566,0.427309,0.406886,0.447732
46104,278.9016,272.7261,285.0771,0.418757,0.400037,0.437476
46105,271.8073,266.3067,277.3078,0.429958,0.407181,0.452736
46106,275.4726,269.4554,281.4897,0.409352,0.388787,0.429917
46107,276.0117,270.9383,281.0852,0.432904,0.411464,0.454343
46108,277.5493,271.7772,283.3214,0.409127,0.390677,0.427578
46109,273.0085,267.2011,278.8160,0.424534,0.410921,0.438148
46110,274.5996,268.4433,280.7560,0.420545,0.402455,0.438635
46111,277.7537,269.2835,286.2238,0.421372,0.393901,0.448842
46112,273.4605,267.2653,279.6557,0.412716,0.389434,0.435998
46113,270.9419,264.2907,277.5931,0.427631,0.399317,0.455945
46114,276.1528,269.5436,282.7619,0.410316,0.388473,0.432159
46115,274.0964,266.9735,281.2194,0.423381,0.401289,0.445473
46116,273.4043,268.0258,278.7828,0.429315,0.407059,0.451572
46117,280.3788,273.5855,287.1722,0.413771,0.395166,0.432375
46118,271.2659,265.1039,277.4279,0.424485,0.403909,0.445062
46119,277.9638,272.0715,283.8561,0.410734,0.388670,0.432798
46120,275.0876,268.2298,281.9454,0.430331,0.403892,0.456771
46121,280.9730,276.2929,285.6531,0.400789,0.382740,0.418839
46122,277.2888,271.2348,283.3429,0.415824,0.392668,0.438981
46123,277.2649,270.1019,284.4279,0.424758,0.400997,0.448519
46124,275.6516,269.1021,282.2011,0.421328,0.401957,0.440700
46125,283.7288,278.2794,289.1782,0.402863,0.386583,0.419142
46126,275.9819,270.0268,281.9371,0.417939,0.395337,0.440541
46127,277.7420,270.7536,284.7305,0.401306,0.381613,0.421000
46128,274.6270,266.7825,282.4715,0.426327,0.400340,0.452314
46129,277.4534,272.9498,281.9570,0.408072,0.391664,0.424480
46130,271.5056,264.3588,278.6523,0.418625,0.398051,0.439200
46131,273.7416,267.4612,280.0221,0.424453,0.404859,0.444048
46132,278.6206,272.2796,284.9616,0.414369,0.390047,0.438691
46133,274.0043,267.5273,280.4814,0.425639,0.398352,0.452926
46134,275.2776,269.3970,281.1581,0.404298,0.387803,0.420792
46135,275.4261,269.7637,281.0884,0.429980,0.414449,0.445512
46136,268.1153,261.8550,274.3757,0.430989,0.402000,0.459979
46137,276.1565,270.6181,281.6948,0.428301,0.407281,0.449320
46138,282.0362,276.1994,287.8730,0.417322,0.397629,0.437015
46139,275.4915,269.3363,281.6467,0.403776,0.387725,0.419827
46140,273.3381,267.2777,279.3985,0.428745,0.404346,0.453144
46141,270.8755,265.9643,275.7867,0.430364,0.408632,0.452097
46142,278.8962,273.4769,284.3155,0.412480,0.393459,0.431501
46143,280.2305,274.5322,285.9289,0.413572,0.394143,0.433001
46144,283.2943,276.3569,290.2317,0.414538,0.387352,0.441723
46145,278.7886,272.5913,284.9859,0.411136,0.393058,0.429214
46146,272.9746,267.0921,278.8572,0.423682,0.402849,0.444516
46147,276.3341,271.0801,281.5880,0.407266,0.388533,0.426000
46148,273.4352,268.5761,278.2944,0.425958,0.408374,0.443543
46149,271.3538,264.9295,277.7780,0.417604,0.398534,0.436674
46150,276.3864,270.1980,282.5747,0.425774,0.402951,0.448598
46151,272.8486,267.4375,278.2596,0.415269,0.396045,0.434493
46152,280.6024,273.5116,287.6931,0.410798,0.387189,0.434407
46153,271.7403,264.7529,278.7277,0.436458,0.411154,0.461763
46154,274.3456,267.7730,280.9183,0.415816,0.395227,0.436405
46155,271.9612,265.3819,278.5405,0.436891,0.411505,0.462278
46156,273.6721,266.4410,280.9032,0.425209,0.399325,0.451093
46157,275.6678,268.2729,283.0626,0.400711,0.379645,0.421777
46158,276.1295,269.9177,282.3412,0.425001,0.401468,0.448534
46159,272.1966,265.5380,278.8552,0.425527,0.404985,0.446069
46160,277.4250,270.5951,284.2549,0.402528,0.382149,0.422908
46161,274.7636,268.1421,281.3851,0.405056,0.386394,0.423717
46162,274.0608,268.1672,279.9543,0.434832,0.407837,0.461828
46163,274.1529,268.1872,280.1186,0.424013,0.406963,0.441063
46164,279.5177,273.5547,285.4806,0.401869,0.387113,0.416625
46165,281.4847,275.5222,287.4473,0.427016,0.405172,0.448861
46166,277.4637,271.6699,283.2574,0.425319,0.399810,0.450828
46167,277.0758,272.0810,282.0705,0.405324,0.385854,0.424794
46168,275.7015,270.2815,281.1215,0.401164,0.384721,0.417608
46169,271.2074,263.9702,278.4446,0.437773,0.412575,0.462972
46170,278.4924,271.0313,285.9536,0.416976,0.391790,0.442162
46171,272.7864,267.3488,278.2241,0.421367,0.402843,0.439892
46172,275.6945,269.2193,282.1697,0.424146,0.400942,0.447350
46173,271.6432,265.5615,277.7248,0.427432,0.402634,0.452229
46174,270.9056,265.3889,276.4223,0.416642,0.391861,0.441423
46175,273.0850,266.5529,279.6171,0.428163,0.407830,0.448497
46176,271.6120,265.4124,277.8116,0.431985,0.409339,0.454631
46177,276.9389,270.0863,283.7916,0.423890,0.400907,0.446873
46178,276.8504,270.4587,283.2420,0.410011,0.390503,0.429519
46179,272.7611,267.7744,277.7477,0.426945,0.404230,0.449660
46180,273.5924,266.8738,280.3111,0.433402,0.405526,0.461278
46181,278.5692,272.1455,284.9928,0.406021,0.381027,0.431015
46182,273.1153,268.2085,278.0220,0.423651,0.401957,0.445344
46183,274.3661,269.4101,279.3222,0.420711,0.398794,0.442627
46184,275.7828,269.2562,282.3093,0.423155,0.397640,0.448670
46185,277.3980,271.7587,283.0373,0.412839,0.394038,0.431641
46186,273.7184,268.5235,278.9134,0.419661,0.398235,0.441087
46187,274.6146,268.4475,280.7817,0.416660,0.395737,0.437582
46188,276.0649,269.3125,282.8173,0.416265,0.389881,0.442648
46189,275.6170,269.9801,281.2539,0.412368,0.391180,0.433557
46190,276.3728,269.8414,282.9042,0.415704,0.393848,0.437560
46191,272.0766,265.7000,278.4532,0.429172,0.408120,0.450224
46192,271.3912,266.3085,276.4740,0.431842,0.413317,0.450366
46193,281.1456,274.9586,287.3325,0.403012,0.385578,0.420445
46194,277.7350,270.8541,284.6159,0.434307,0.409460,0.459154
46195,273.3672,266.3411,280.3933,0.428943,0.408561,0.449326
46196,275.8121,268.7252,282.8989,0.409424,0.390273,0.428575
46197,278.6204,272.1698,285.0709,0.434958,0.411266,0.458650
46198,267.9572,261.3159,274.5986,0.443604,0.415537,0.471671
46199,275.8398,269.4801,282.1994,0.425438,0.405023,0.445854
46200,270.4042,263.3569,277.4515,0.436472,0.413366,0.459578
46201,273.0327,265.5236,280.5417,0.418773,0.393239,0.444307
46202,271.7522,265.9085,277.5959,0.418550,0.393864,0.443236
46203,267.8495,259.3701,276.3289,0.447918,0.414933,0.480904
46204,277.0728,271.4390,282.7067,0.411587,0.394048,0.429126
46205,277.3163,272.2059,282.4267,0.394978,0.375807,0.414148
46206,275.5766,269.7797,281.3734,0.414807,0.394268,0.435347
46207,260.9531,254.0992,267.8070,0.465834,0.438115,0.493554
46208,280.3701,274.3178,286.4225,0.416519,0.396588,0.436451
46209,278.0113,272.5758,283.4467,0.410962,0.387587,0.434338
46210,274.8743,270.3069,279.4417,0.423792,0.407318,0.440265
46211,274.3569,268.8384,279.8754,0.408413,0.391089,0.425738
46212,278.7718,271.5005,286.0431,0.415396,0.396737,0.434055
46213,273.4645,266.0320,280.8970,0.423297,0.402208,0.444386
46214,273.4834,267.8885,279.0784,0.419616,0.401772,0.437461
46215,281.4464,275.2194,287.6734,0.407880,0.389276,0.426483
46216,276.3997,269.6431,283.1563,0.412727,0.392534,0.432919
46217,279.7460,273.6298,285.8622,0.431276,0.406161,0.456391
46218,272.7097,265.8888,279.5306,0.417823,0.395436,0.440209
46219,277.5779,272.1103,283.0455,0.409287,0.386816,0.431758
46220,278.7902,272.7806,284.7997,0.405706,0.384602,0.426811
46221,279.9551,274.4752,285.4350,0.407215,0.388699,0.425732
46222,272.3526,265.6959,279.0094,0.435322,0.407354,0.463290
46223,273.1029,265.4221,280.7837,0.418599,0.394269,0.442928
46224,271.2173,264.2026,278.2320,0.432012,0.412331,0.451693
46225,273.7606,268.2797,279.2415,0.412711,0.391241,0.434181
46226,271.5316,264.3476,278.7155,0.422470,0.399349,0.445592
46227,275.8808,270.7980,280.9635,0.400444,0.384785,0.416104
46228,274.9807,269.6371,280.3243,0.428972,0.408500,0.449444
46229,276.7579,271.0031,282.5128,0.408287,0.387568,0.429007
46230,275.1968,268.1082,282.2854,0.418991,0.394939,0.443043
46231,272.3043,265.0643,279.5443,0.422495,0.400743,0.444247
46232,273.2722,268.5604,277.9840,0.423872,0.405888,0.441857
46233,274.3066,269.1029,279.5104,0.436076,0.414395,0.457757
46234,273.5100,267.4158,279.6042,0.415784,0.398469,0.433100
46235,276.4459,270.2004,282.6914,0.414929,0.395790,0.434068
46236,273.9773,267.4060,280.5485,0.418295,0.392935,0.443655
46237,277.1732,269.2481,285.0983,0.401583,0.377643,0.425524
46238,278.7842,272.5027,285.0656,0.418329,0.397685,0.438974
46239,277.3835,270.9724,283.7946,0.393693,0.378963,0.408423
46240,276.9522,271.0900,282.8145,0.408627,0.390432,0.426822
46241,276.2177,271.4325,281.0029,0.406651,0.388790,0.424512
46242,275.5157,270.4359,280.5954,0.411722,0.396478,0.426966
46243,271.0374,263.0529,279.0219,0.430176,0.406801,0.453551
46244,274.7628,269.7038,279.8218,0.418731,0.399875,0.437587
46245,277.8587,270.7131,285.0042,0.414304,0.388312,0.440297
46246,280.3982,274.1677,286.6287,0.405097,0.388406,0.421787
46247,276.1528,269.3761,282.9294,0.413767,0.389927,0.437607
46248,275.5229,269.4886,281.5571,0.437609,0.412962,0.462256
46249,269.3525,262.5323,276.1727,0.428065,0.408038,0.448092
46250,277.2204,270.2400,284.2008,0.410972,0.386786,0.435159
46251,273.0053,267.1737,278.8370,0.427554,0.405762,0.449346
46252,277.8875,272.2928,283.4823,0.435210,0.417255,0.453164
46253,275.5300,268.6701,282.3899,0.425927,0.401079,0.450774
46254,273.9500,267.7406,280.1593,0.419427,0.400847,0.438007
46255,271.3139,264.1191,278.5087,0.416744,0.391357,0.442131
46256,272.4025,264.4220,280.3831,0.436102,0.409360,0.462843
46257,268.0618,262.9323,273.1912,0.425008,0.406429,0.443586
46258,275.3699,270.0838,280.6560,0.415839,0.392729,0.438949
46259,269.1570,260.8399,277.4742,0.433541,0.402939,0.464144
46260,272.5513,265.7250,279.3777,0.431761,0.405497,0.458024
46261,279.7344,273.1794,286.2895,0.423800,0.401985,0.445615
46262,280.3822,273.8118,286.9527,0.406921,0.388414,0.425428
46263,271.9059,266.1591,277.6527,0.431262,0.408652,0.453872
46264,273.0131,269.1902,276.8360,0.414900,0.396025,0.433775
46265,272.4094,265.2058,279.6130,0.431733,0.405920,0.457545
46266,275.5397,268.3625,282.7169,0.423531,0.396555,0.450506
46267,272.1276,266.1515,278.1036,0.420444,0.398394,0.442494
46268,276.2400,270.5968,281.8831,0.426241,0.408276,0.444206
46269,276.4168,272.1779,280.6557,0.432412,0.412776,0.452049
46270,279.0239,271.3990,286.6489,0.401206,0.379976,0.422437
46271,275.1616,268.5776,281.7456,0.429004,0.402983,0.455024
46272,270.2802,261.8550,278.7054,0.450495,0.421285,0.479704
46273,271.0112,264.1131,277.9092,0.429749,0.402650,0.456848
46274,278.9004,273.2431,284.5576,0.414532,0.394926,0.434139
46275,275.4991,268.7944,282.2039,0.403498,0.382173,0.424823
46276,280.7714,273.8560,287.6867,0.406925,0.383540,0.430310
46277,274.4858,266.7417,282.2299,0.411012,0.388065,0.433960
46278,277.1810,270.9922,283.3697,0.405375,0.376788,0.433961
46279,271.0680,264.9574,277.1787,0.426413,0.408712,0.444113
46280,272.7955,267.4913,278.0997,0.426114,0.403361,0.448866
46281,278.7216,272.4659,284.9774,0.399337,0.377595,0.421080
46282,276.1562,267.7230,284.5894,0.412139,0.381705,0.442574
46283,272.5442,266.5376,278.5508,0.414939,0.392379,0.437498
46284,268.4872,263.5307,273.4438,0.436888,0.415763,0.458012
46285,276.9311,270.7433,283.1190,0.406528,0.384997,0.428060
46286,275.5482,268.6291,282.4672,0.426519,0.405537,0.447501
46287,274.6846,269.2805,280.0887,0.420190,0.399035,0.441344
46288,279.2085,271.8455,286.5714,0.405446,0.381988,0.428904
46289,274.6396,268.4052,280.8739,0.415425,0.394151,0.436699
46290,281.4810,275.1402,287.8217,0.418252,0.389753,0.446752
46291,274.6280,268.4574,280.7986,0.403664,0.385719,0.421608
46292,280.2473,274.2463,286.2483,0.407514,0.388189,0.426840
46293,278.3648,271.1985,285.5310,0.399489,0.378668,0.420310
46294,277.8442,271.7816,283.9067,0.416341,0.396865,0.435817
46295,275.1047,268.0069,282.2025,0.418560,0.396187,0.440933
46296,276.8698,271.0995,282.6401,0.416993,0.395715,0.438271
46297,276.0010,268.5366,283.4654,0.421200,0.398355,0.444046
46298,273.5688,266.9937,280.1439,0.415348,0.390720,0.439977
46299,270.1235,263.1683,277.0788,0.409457,0.389967,0.428946
46300,271.3544,265.3314,277.3775,0.433195,0.410313,0.456077
46301,275.6490,270.5010,280.7969,0.416544,0.394680,0.438408
46302,276.2780,269.8071,282.7489,0.413496,0.393034,0.433959
46303,279.8897,273.4672,286.3122,0.403665,0.383088,0.424242
46304,278.6983,272.3633,285.0333,0.413016,0.391176,0.434856
46305,280.7496,274.0554,287.4438,0.410879,0.393349,0.428410
46306,277.3586,271.6815,283.0358,0.413040,0.389496,0.436585
46307,272.7868,265.9522,279.6213,0.422918,0.398651,0.447184
46308,276.3384,269.3511,283.3257,0.426684,0.405863,0.447506
46309,276.7450,270.6251,282.8650,0.423531,0.401464,0.445597
46310,278.2623,272.7574,283.7673,0.428494,0.405384,0.451604
46311,274.7239,268.9327,280.5152,0.412995,0.391335,0.434655
46312,279.9181,274.1381,285.6982,0.410133,0.388740,0.431525
46313,277.6238,270.5453,284.7023,0.410422,0.388104,0.432741
46314,276.4294,271.6500,281.2088,0.428006,0.406141,0.449871
46315,272.1202,265.7434,278.4971,0.426278,0.406622,0.445934
46316,275.3957,268.7405,282.0508,0.420734,0.396900,0.444569
46317,273.5766,268.3520,278.8012,0.410216,0.391568,0.428864
46318,271.0820,263.2053,278.9586,0.428093,0.403267,0.452920
46319,277.3292,271.1793,283.4790,0.413357,0.391908,0.434807
46320,278.4677,273.1645,283.7709,0.403753,0.386873,0.420633
46321,275.2014,268.2394,282.1633,0.419269,0.398620,0.439918
46322,277.0512,270.7705,283.3319,0.419998,0.403089,0.436908
46323,273.8463,266.1038,281.5888,0.414998,0.389884,0.440112
46324,280.7666,274.6985,286.8347,0.422424,0.396524,0.448323
46325,275.4599,270.9892,279.9306,0.422035,0.398518,0.445552
46326,277.2560,270.9597,283.5524,0.419380,0.398535,0.440225
46327,270.6295,263.4167,277.8424,0.426081,0.402178,0.449984
46328,276.5094,271.0463,281.9726,0.413621,0.395418,0.431823
46329,276.7887,271.0987,282.4786,0.418136,0.395792,0.440480
46330,276.4829,271.2233,281.7426,0.423309,0.404959,0.441659
46331,274.2740,270.0711,278.4768,0.417500,0.401912,0.433087
46332,277.4492,270.4977,284.4006,0.406672,0.381661,0.431684
46333,277.1519,271.6261,282.6777,0.421600,0.402586,0.440614
46334,278.3570,272.6364,284.0777,0.396615,0.376770,0.416460
46335,280.8508,274.0563,287.6454,0.403843,0.377566,0.430120
46336,282.0681,275.2436,288.8926,0.400619,0.382531,0.418708
46337,274.5769,267.7039,281.4499,0.416870,0.392888,0.440851
46338,276.6098,270.5866,282.6331,0.424523,0.397527,0.451519
46339,275.3054,268.9874,281.6233,0.409588,0.391119,0.428058
46340,272.6191,266.0780,279.1602,0.423560,0.402118,0.445001
46341,275.6225,268.0002,283.2448,0.424261,0.395607,0.452915
46342,276.0021,268.2508,283.7533,0.412201,0.390531,0.433872
46343,282.5624,275.4851,289.6396,0.398237,0.381743,0.414731
46344,270.8007,263.0473,278.5541,0.436652,0.405370,0.467934
46345,275.2285,268.3665,282.0906,0.421914,0.400426,0.443403
46346,273.2835,268.1812,278.3859,0.420250,0.401604,0.438895
46347,272.2313,265.3356,279.1271,0.422358,0.400628,0.444088
46348,278.7500,272.9062,284.5937,0.405678,0.384925,0.426432
46349,283.2219,277.4114,289.0324,0.391056,0.377549,0.404563
46350,275.5924,268.9169,282.2678,0.430417,0.406861,0.453973
46351,275.6517,269.8353,281.4682,0.410096,0.391028,0.429163
46352,274.8861,268.8118,280.9605,0.418959,0.397674,0.440244
46353,272.6916,266.2764,279.1068,0.426002,0.405989,0.446015
46354,280.3460,274.0842,286.6078,0.397922,0.379508,0.416336
46355,276.6176,267.7622,285.4730,0.415136,0.388337,0.441935
46356,273.9181,267.1354,280.7008,0.418684,0.397580,0.439788
46357,272.9480,267.9068,277.9892,0.413439,0.389244,0.437634
46358,273.5073,267.1131,279.9014,0.417792,0.401550,0.434033
46359,273.4958,267.8993,279.0923,0.418208,0.396715,0.439702
46360,276.3818,269.3861,283.3774,0.407857,0.385406,0.430307
46361,274.5608,267.0574,282.0642,0.419710,0.401786,0.437634
46362,275.6597,268.4772,282.8422,0.422279,0.401123,0.443436
46363,271.7540,264.2516,279.2564,0.435556,0.409593,0.461518
46364,273.8509,268.0010,279.7009,0.423069,0.400753,0.445385
46365,272.5288,265.3599,279.6977,0.438345,0.413864,0.462826
46366,276.2544,269.7300,282.7789,0.414584,0.389015,0.440153
46367,279.9534,273.3528,286.5541,0.407658,0.385787,0.429529
46368,273.7085,266.6363,280.7806,0.422136,0.400699,0.443573
46369,274.0846,267.5819,280.5873,0.424008,0.408874,0.439142
46370,273.0092,265.9704,280.0481,0.411836,0.385106,0.438566
46371,276.6412,271.1206,282.1618,0.409956,0.391999,0.427913
46372,274.1916,267.5792,280.8039,0.419428,0.395724,0.443131
46373,275.9593,270.0033,281.9153,0.421527,0.401033,0.442022
46374,276.2281,269.1812,283.2749,0.409218,0.389100,0.429337
46375,269.2485,261.9048,276.5921,0.438582,0.406789,0.470375
46376,275.0877,268.3257,281.8497,0.409277,0.385648,0.432905
46377,276.4816,268.8762,284.0871,0.400882,0.379514,0.422251
46378,279.1271,273.7434,284.5107,0.404293,0.384700,0.423887
46379,272.8282,266.3876,279.2688,0.409992,0.391290,0.428693
46380,275.1537,270.6321,279.6753,0.432142,0.411675,0.452609
46381,275.4338,269.5872,281.2804,0.430462,0.410648,0.450276
46382,274.9171,267.5133,282.3209,0.425032,0.400775,0.449289
46383,276.1772,269.2618,283.0926,0.420625,0.399409,0.441841
46384,276.5798,270.7919,282.3677,0.422801,0.402646,0.442956
46385,271.4908,265.3711,277.6104,0.434526,0.412223,0.456829
46386,275.5732,267.1921,283.9544,0.423680,0.395819,0.451540
46387,278.0111,271.4335,284.5888,0.419265,0.398189,0.440340
46388,272.9763,267.1632,278.7893,0.424906,0.404220,0.445592
46389,274.9657,267.6505,282.2808,0.419332,0.396370,0.442294
46390,274.1757,268.0593,280.2921,0.409402,0.389308,0.429496
46391,280.5314,275.3018,285.7610,0.417024,0.401023,0.433024
46392,275.4745,269.5123,281.4368,0.406727,0.390121,0.423333
46393,277.1450,270.5413,283.7486,0.430300,0.404675,0.455925
46394,273.3410,268.4599,278.2220,0.427244,0.408417,0.446070
46395,275.6141,270.0707,281.1574,0.436049,0.416779,0.455319
46396,276.4388,270.6661,282.2114,0.416618,0.398971,0.434266
46397,274.0655,266.9494,281.1816,0.417055,0.392717,0.441393
46398,281.3209,274.1113,288.5306,0.400159,0.377548,0.422770
46399,273.2793,266.6630,279.8955,0.427404,0.402570,0.452239
46400,270.5250,264.0990,276.9509,0.444429,0.419872,0.468986
46401,272.1056,267.1347,277.0765,0.425349,0.402578,0.448120
46402,284.9211,278.9174,290.9248,0.389313,0.368658,0.409967
46403,273.1909,267.9433,278.4385,0.421696,0.402621,0.440770
46404,267.8797,262.1380,273.6215,0.439778,0.418546,0.461011
46405,276.5752,269.9375,283.2130,0.423423,0.395550,0.451295
46406,272.2630,266.5426,277.9833,0.414091,0.397594,0.430588
46407,275.1231,269.4293,280.8169,0.406884,0.385561,0.428206
46408,279.6225,273.1715,286.0734,0.419836,0.399212,0.440460
46409,273.4273,267.0090,279.8455,0.418178,0.396715,0.439641
46410,275.9396,270.0039,281.8754,0.428098,0.402533,0.453663
46411,276.8035,269.2135,284.3934,0.425684,0.402202,0.449166
46412,278.8910,273.4103,284.3716,0.402763,0.383946,0.421581
46413,275.7139,269.3949,282.0330,0.408437,0.392084,0.424791
46414,272.1724,265.8252,278.5195,0.425179,0.403490,0.446868
46415,281.9606,275.8288,288.0924,0.407554,0.390087,0.425020
46416,270.0712,263.9741,276.1683,0.426092,0.411988,0.440197
46417,272.7018,266.8907,278.5128,0.423031,0.399058,0.447004
46418,267.6336,260.8607,274.4066,0.440607,0.415074,0.466140
46419,275.8270,266.8869,284.7671,0.428242,0.402485,0.453999
46420,272.9737,265.5516,280.3957,0.436998,0.420897,0.453100
46421,280.2752,273.0397,287.5108,0.420884,0.400432,0.441337
46422,278.8299,272.8239,284.8359,0.410891,0.387944,0.433837
46423,270.3107,265.3209,275.3005,0.418362,0.402826,0.433898
46424,276.7168,269.6792,283.7544,0.411808,0.391855,0.431761
46425,274.9849,269.3293,280.6404,0.412152,0.391189,0.433115
46426,274.4183,267.6524,281.1843,0.438808,0.417057,0.460560
46427,278.3344,270.9173,285.7514,0.401375,0.376424,0.426326
46428,271.2695,266.5742,275.9648,0.423544,0.403398,0.443689
46429,273.7154,268.9936,278.4372,0.413238,0.396232,0.430245
46430,273.8931,266.6983,281.0879,0.421562,0.401106,0.442018
46431,272.6715,266.2288,279.1142,0.426795,0.407617,0.445974
46432,273.5026,266.5391,280.4661,0.433241,0.410083,0.456398
46433,274.6330,269.8835,279.3825,0.418092,0.398838,0.437347
46434,274.0425,267.1726,280.9124,0.415687,0.395810,0.435565
46435,273.3395,266.2020,280.4770,0.422733,0.399545,0.445921
46436,275.6324,267.8454,283.4195,0.417929,0.397238,0.438619
46437,271.7648,265.5691,277.9606,0.415804,0.395339,0.436268
46438,281.1725,275.3076,287.0374,0.409889,0.388624,0.431155
46439,272.1747,265.2144,279.1351,0.433669,0.411652,0.455686
46440,272.9513,267.6040,278.2985,0.417408,0.401229,0.433587
46441,274.7383,268.1292,281.3474,0.424617,0.403612,0.445623
46442,269.7598,261.3066,278.2130,0.442466,0.413965,0.470968
46443,276.9934,270.2031,283.7837,0.417760,0.392719,0.442800
46444,278.5787,270.7689,286.3885,0.422768,0.398241,0.447294
46445,273.7994,267.0387,280.5601,0.423059,0.404914,0.441204
46446,271.1662,265.4134,276.9189,0.433777,0.410266,0.457289
46447,276.8339,269.3255,284.3423,0.423860,0.398441,0.449278
46448,277.5743,271.0047,284.1439,0.425107,0.403283,0.446931
46449,273.6362,266.6651,280.6074,0.420118,0.400741,0.439494
46450,270.0673,263.9957,276.1390,0.444470,0.420618,0.468323
46451,271.7704,263.9954,279.5453,0.420916,0.395926,0.445906
46452,281.2114,273.1380,289.2848,0.419451,0.392861,0.446042
46453,281.5293,276.2342,286.8244,0.402817,0.385114,0.420520
46454,274.7119,269.0892,280.3346,0.421593,0.403360,0.439826
46455,274.3056,269.8678,278.7433,0.424440,0.402169,0.446711
46456,270.8665,265.4710,276.2620,0.438618,0.420059,0.457177
46457,274.2410,267.9310,280.5510,0.414066,0.392826,0.435306
46458,274.2027,267.6809,280.7245,0.432935,0.407622,0.458248
46459,275.5678,268.8184,282.3172,0.416112,0.393158,0.439065
46460,280.2348,273.0615,287.4080,0.405110,0.382459,0.427761
46461,279.7374,273.6421,285.8327,0.401988,0.384959,0.419017
46462,276.0580,270.3789,281.7371,0.419280,0.400353,0.438208
46463,274.5216,268.8266,280.2166,0.434984,0.413296,0.456672
46464,273.4802,266.4597,280.5007,0.420272,0.400135,0.440410
46465,273.6520,266.6748,280.6292,0.422532,0.396572,0.448492
46466,280.5530,272.7881,288.3180,0.410030,0.386638,0.433421
46467,272.8170,267.9616,277.6724,0.420425,0.397160,0.443690
46468,275.5485,270.0367,281.0604,0.413929,0.394806,0.433053
46469,273.7399,266.6924,280.7874,0.416581,0.395447,0.437716
46470,277.9935,272.4558,283.5312,0.420226,0.398085,0.442367
46471,277.7197,270.7953,284.6440,0.425864,0.400915,0.450812
46472,278.2903,272.9463,283.6343,0.426258,0.406916,0.445600
46473,278.9462,272.3110,285.5815,0.413245,0.395182,0.431307
46474,281.6610,275.2392,288.0827,0.407127,0.380436,0.433819
46475,276.4844,269.9475,283.0212,0.420925,0.398685,0.443164
46476,278.8513,272.1827,285.5199,0.412292,0.389019,0.435566
46477,271.4687,265.0537,277.8837,0.425800,0.406047,0.445554
46478,276.6454,269.9002,283.3906,0.413657,0.393585,0.433728
46479,271.9903,266.4266,277.5539,0.415172,0.392045,0.438300
46480,275.2296,267.7685,282.6906,0.413519,0.389532,0.437506
46481,277.7079,270.5116,284.9041,0.407431,0.389635,0.425227
46482,277.2469,268.5358,285.9580,0.404093,0.385378,0.422807
46483,269.8253,264.0627,275.5879,0.436689,0.414258,0.459120
46484,278.7833,271.9697,285.5969,0.421098,0.390266,0.451929
46485,274.6584,268.1114,281.2055,0.414262,0.387927,0.440596
46486,280.3189,275.0800,285.5577,0.416035,0.397058,0.435013
46487,276.6443,271.0971,282.1916,0.418797,0.395970,0.441624
46488,274.6958,268.1800,281.2116,0.428286,0.407278,0.449295
46489,271.7123,263.8839,279.5406,0.419118,0.390621,0.447615
46490,271.3456,263.8028,278.8884,0.425747,0.404548,0.446947
46491,272.8718,265.7716,279.9719,0.431320,0.405163,0.457478
46492,274.3378,267.3517,281.3238,0.414098,0.395035,0.433161
46493,274.3897,268.4249,280.3545,0.428832,0.405947,0.451718
46494,274.6646,268.5604,280.7689,0.419305,0.398998,0.439611
46495,275.2565,268.0682,282.4447,0.415291,0.393341,0.437241
46496,275.0561,268.7472,281.3651,0.423935,0.406021,0.441849
46497,272.1290,265.1024,279.1556,0.438718,0.407864,0.469572
46498,268.3185,263.1689,273.4681,0.436571,0.412792,0.460349
46499,273.5561,267.7088,279.4034,0.420241,0.403286,0.437196
46500,276.1570,269.5059,282.8080,0.412702,0.388463,0.436941
46501,277.5333,270.7838,284.2829,0.413803,0.390763,0.436844
46502,273.0516,267.8487,278.2546,0.430015,0.409131,0.450900
46503,279.9849,274.0661,285.9037,0.412604,0.395109,0.430099
46504,272.4247,265.9554,278.8939,0.417881,0.398316,0.437447
46505,274.7875,267.8967,281.6782,0.424270,0.402479,0.446061
46506,277.1058,270.5222,283.6893,0.406829,0.384967,0.428691
46507,276.4776,268.7331,284.2221,0.423840,0.400734,0.446947
46508,270.5378,264.4479,276.6277,0.439105,0.413193,0.465018
46509,276.3086,269.9956,282.6217,0.418798,0.395748,0.441848
46510,274.4962,268.1818,280.8107,0.425394,0.399866,0.450922
46511,274.5905,268.2324,280.9486,0.422651,0.404241,0.441061
46512,274.6143,268.2276,281.0011,0.427650,0.402209,0.453090
46513,274.5595,268.6431,280.4759,0.413097,0.393156,0.433037
