episodio,retorno_medio,retorno_ic95_lo,retorno_ic95_hi,td_medio,td_ic95_lo,td_ic95_hi
72014,279.7745,275.0201,284.5288,0.395391,0.381201,0.409580
72015,278.3977,273.8481,282.9473,0.404738,0.387286,0.422190
72016,276.7908,272.2733,281.3084,0.392865,0.376701,0.409030
72017,276.2557,271.5314,280.9801,0.407687,0.391110,0.424264
72018,279.8814,276.0054,283.7573,0.393724,0.380243,0.407206
72019,280.4687,275.0393,285.8982,0.390124,0.374010,0.406238
72020,281.1984,276.5870,285.8098,0.398206,0.383593,0.412818
72021,280.7761,276.4443,285.1079,0.381988,0.372163,0.391812
72022,281.4980,277.0718,285.9243,0.393412,0.379623,0.407200
72023,277.6575,273.8631,281.4519,0.397569,0.378981,0.416157
72024,279.1507,274.5756,283.7259,0.401061,0.386713,0.415410
72025,279.6397,275.3986,283.8808,0.396549,0.379424,0.413674
72026,282.5847,278.3327,286.8366,0.391540,0.373160,0.409921
72027,277.3915,272.8864,281.8966,0.401697,0.388227,0.415167
72028,279.8356,276.0629,283.6083,0.387135,0.372560,0.401710
72029,278.9565,273.6505,284.2624,0.397785,0.381835,0.413735
72030,277.6650,272.3673,282.9627,0.403087,0.383577,0.422597
72031,278.6798,274.1013,283.2582,0.389582,0.375962,0.403202
72032,279.2907,274.4229,284.1584,0.395159,0.381232,0.409085
72033,280.4248,275.1301,285.7194,0.400918,0.380547,0.421289
72034,276.5267,272.5195,280.5339,0.392475,0.378782,0.406167
72035,280.8039,276.7061,284.9018,0.388446,0.374687,0.402205
72036,280.4552,275.4433,285.4670,0.392523,0.376646,0.408400
72037,276.1109,271.1923,281.0295,0.398028,0.384389,0.411666
72038,281.1958,276.1614,286.2302,0.393028,0.380641,0.405415
72039,275.9954,271.8685,280.1222,0.396046,0.380110,0.411982
72040,281.1748,277.9093,284.4402,0.395503,0.381880,0.409126
72041,281.6063,276.5281,286.6845,0.396533,0.380040,0.413026
72042,280.6356,276.2742,284.9970,0.388833,0.375777,0.401889
72043,277.7273,272.3209,283.1336,0.405170,0.388830,0.421510
72044,279.3131,275.3064,283.3198,0.391151,0.377051,0.405250
72045,278.6516,274.2118,283.0913,0.394073,0.376910,0.411237
72046,277.4854,272.9838,281.9870,0.404593,0.385749,0.423438
72047,277.7931,271.8831,283.7031,0.407912,0.388966,0.426858
72048,275.6209,270.8964,280.3455,0.394268,0.379210,0.409326
72049,278.3148,273.8810,282.7486,0.399576,0.384926,0.414226
72050,281.2771,276.4417,286.1126,0.392748,0.377597,0.407900
72051,277.8093,272.6591,282.9595,0.396709,0.381960,0.411458
72052,275.6811,271.2843,280.0779,0.402927,0.390111,0.415742
72053,276.8967,271.3926,282.4008,0.398716,0.381278,0.416154
72054,280.4915,275.8225,285.1605,0.396488,0.382058,0.410918
72055,279.7030,274.8433,284.5627,0.385294,0.371103,0.399485
72056,281.0907,276.0745,286.1069,0.393034,0.379124,0.406944
72057,279.2606,274.0291,284.4920,0.401402,0.384873,0.417930
72058,278.3541,273.0946,283.6136,0.401139,0.382398,0.419879
72059,277.0379,271.7748,282.3009,0.395853,0.382326,0.409380
72060,275.4955,270.7422,280.2488,0.397325,0.382984,0.411665
72061,274.7948,270.6568,278.9329,0.408018,0.396189,0.419848
72062,281.0369,276.3675,285.7063,0.402167,0.384818,0.419516
72063,275.8952,271.5351,280.2553,0.406423,0.390129,0.422717
72064,278.9936,274.8817,283.1055,0.393073,0.379651,0.406496
72065,278.1708,273.8628,282.4788,0.403282,0.387711,0.418853
72066,282.8452,279.5733,286.1172,0.383820,0.368266,0.399375
72067,276.3241,271.2620,281.3861,0.404600,0.388207,0.420994
72068,278.7858,273.8041,283.7675,0.392680,0.377747,0.407613
72069,280.0936,275.9767,284.2105,0.389204,0.376654,0.401754
72070,281.1718,276.3319,286.0118,0.399734,0.384587,0.414882
72071,282.1149,277.2616,286.9682,0.387505,0.372192,0.402817
72072,280.9200,276.9801,284.8600,0.386453,0.372506,0.400400
72073,276.8211,272.3321,281.3101,0.396186,0.381562,0.410810
72074,275.3613,271.1743,279.5482,0.413226,0.396853,0.429600
72075,275.0070,270.5167,279.4974,0.407752,0.391539,0.423966
72076,281.0121,276.7349,285.2894,0.391753,0.377883,0.405623
72077,279.3347,274.8241,283.8453,0.402608,0.386350,0.418867
72078,280.0528,275.1073,284.9983,0.402537,0.386717,0.418357
72079,279.0796,274.6978,283.4613,0.387713,0.374986,0.400440
72080,280.2944,276.1068,284.4820,0.391424,0.378609,0.404238
72081,279.5076,274.6395,284.3757,0.391997,0.376448,0.407545
72082,277.1371,272.6556,281.6185,0.400916,0.384897,0.416935
72083,276.9009,272.1968,281.6050,0.392459,0.377142,0.407776
72084,276.2363,271.6227,280.8498,0.400565,0.384650,0.416479
72085,282.4888,277.4882,287.4894,0.386449,0.368741,0.404158
72086,275.4718,270.8955,280.0481,0.401078,0.386356,0.415799
72087,278.2078,273.6443,282.7713,0.398296,0.384681,0.411912
72088,280.5566,276.4793,284.6339,0.398859,0.382026,0.415693
72089,279.0351,275.1583,282.9120,0.394487,0.380550,0.408424
72090,276.5585,272.0229,281.0942,0.396040,0.380502,0.411577
72091,274.6299,269.7542,279.5056,0.415072,0.396537,0.433607
72092,279.1535,274.0029,284.3042,0.401857,0.383706,0.420008
72093,274.7400,269.7518,279.7281,0.417866,0.402161,0.433570
72094,277.2186,271.6117,282.8256,0.398129,0.379330,0.416927
72095,279.1877,274.6217,283.7537,0.398359,0.383161,0.413557
72096,276.4989,272.4261,280.5718,0.388220,0.376636,0.399803
72097,276.3799,271.8208,280.9391,0.401938,0.383990,0.419886
72098,282.5044,277.2301,287.7786,0.400532,0.383026,0.418038
72099,279.6249,275.5696,283.6801,0.401802,0.386668,0.416936
72100,274.4694,270.2841,278.6547,0.398919,0.386045,0.411793
72101,278.9557,274.0034,283.9080,0.391791,0.379151,0.404430
72102,281.3550,275.9327,286.7774,0.384667,0.369463,0.399872
72103,284.2190,279.7960,288.6420,0.382096,0.368528,0.395665
72104,280.8650,275.9330,285.7970,0.398292,0.382956,0.413629
72105,279.2026,273.8830,284.5221,0.402445,0.386307,0.418584
72106,278.2446,272.8460,283.6431,0.395132,0.378203,0.412061
72107,277.8043,272.9999,282.6087,0.398357,0.383000,0.413715
72108,281.8090,277.5635,286.0544,0.385378,0.370732,0.400023
72109,282.0685,277.6098,286.5271,0.390325,0.377553,0.403096
72110,277.4896,272.7494,282.2298,0.406445,0.390032,0.422858
72111,279.2142,274.4440,283.9844,0.394274,0.380291,0.408257
72112,279.2131,274.1185,284.3078,0.405492,0.388282,0.422701
72113,280.9798,275.9066,286.0530,0.395587,0.380962,0.410212
72114,278.4703,273.0944,283.8462,0.400520,0.384982,0.416057
72115,277.5459,272.5894,282.5024,0.409614,0.390754,0.428474
72116,277.7092,273.1363,282.2821,0.405135,0.389763,0.420507
72117,278.6935,273.1192,284.2679,0.395797,0.377727,0.413866
72118,279.8440,275.8130,283.8750,0.394870,0.382159,0.407582
72119,273.2968,268.2666,278.3270,0.414401,0.395907,0.432894
72120,278.8112,274.3579,283.2644,0.392621,0.378672,0.406570
72121,276.2221,271.9036,280.5406,0.397053,0.385318,0.408788
72122,283.4085,278.8996,287.9175,0.403730,0.388869,0.418592
72123,276.3589,272.2744,280.4434,0.403974,0.391587,0.416362
72124,280.2592,275.7987,284.7197,0.401623,0.387329,0.415917
72125,278.6859,274.6104,282.7613,0.392052,0.381328,0.402775
72126,280.0795,275.5074,284.6516,0.396406,0.379543,0.413268
72127,280.3921,276.0981,284.6861,0.395336,0.382215,0.408456
72128,274.9655,270.7083,279.2226,0.402367,0.388328,0.416406
72129,277.3151,272.5935,282.0367,0.399877,0.386362,0.413392
72130,276.2332,271.4452,281.0211,0.392762,0.378281,0.407243
72131,282.6818,278.4732,286.8905,0.383966,0.368746,0.399187
72132,278.8064,274.3273,283.2856,0.396231,0.381079,0.411383
72133,279.7368,275.4061,284.0675,0.393288,0.378349,0.408226
72134,274.6097,270.3449,278.8745,0.398620,0.383014,0.414225
72135,275.9702,271.3804,280.5601,0.417286,0.399482,0.435091
72136,282.0297,276.9479,287.1114,0.380251,0.363517,0.396986
72137,278.9593,274.3518,283.5667,0.395033,0.379282,0.410784
72138,277.1909,272.5433,281.8385,0.395023,0.381294,0.408751
72139,281.1408,276.6935,285.5882,0.379778,0.365985,0.393572
72140,281.6329,276.9665,286.2993,0.387324,0.373318,0.401329
72141,276.9781,271.6869,282.2692,0.394533,0.377515,0.411550
72142,280.4973,276.1274,284.8673,0.397218,0.382748,0.411687
72143,279.6379,275.0153,284.2604,0.384141,0.370120,0.398163
72144,276.4765,271.9950,280.9580,0.398149,0.379774,0.416525
72145,279.9128,274.8136,285.0121,0.395506,0.378383,0.412630
72146,283.8985,278.4726,289.3245,0.387853,0.372798,0.402908
72147,284.3143,280.3953,288.2333,0.383584,0.370416,0.396752
72148,279.4667,274.2997,284.6336,0.405035,0.384392,0.425678
72149,281.9067,277.0117,286.8017,0.389209,0.374452,0.403966
72150,275.2869,270.4498,280.1240,0.400165,0.386964,0.413365
72151,278.9318,273.9741,283.8896,0.393381,0.378508,0.408254
72152,281.1161,276.0626,286.1697,0.398891,0.382183,0.415599
72153,278.4829,274.3805,282.5853,0.395658,0.379533,0.411783
72154,277.3405,272.5992,282.0818,0.405042,0.388194,0.421890
72155,275.9227,271.1814,280.6639,0.412369,0.395503,0.429235
72156,277.5420,272.2523,282.8318,0.399283,0.382872,0.415693
72157,279.7044,274.8569,284.5519,0.395914,0.379903,0.411925
72158,278.5027,274.1856,282.8197,0.402932,0.389194,0.416669
72159,280.0996,275.4435,284.7557,0.396995,0.382419,0.411570
72160,276.6025,272.1088,281.0961,0.402889,0.389409,0.416369
72161,279.7822,274.8245,284.7400,0.397243,0.382339,0.412146
72162,281.7799,276.6788,286.8810,0.393872,0.378882,0.408862
72163,280.0882,274.8706,285.3059,0.403432,0.385180,0.421684
72164,275.8876,271.5965,280.1786,0.412850,0.398539,0.427162
72165,278.7352,273.8876,283.5828,0.389731,0.371607,0.407855
72166,278.6231,274.0292,283.2170,0.395380,0.381012,0.409748
72167,279.4633,274.2555,284.6711,0.408370,0.392078,0.424661
72168,273.4422,269.7781,277.1063,0.412147,0.394627,0.429668
72169,278.3751,273.8102,282.9399,0.403465,0.384859,0.422072
72170,277.0221,272.3460,281.6981,0.395221,0.381230,0.409211
72171,275.8050,271.5273,280.0826,0.403274,0.389433,0.417114
72172,279.9883,275.7567,284.2199,0.395701,0.381911,0.409490
72173,277.3307,272.2066,282.4549,0.393697,0.377169,0.410225
72174,275.2670,270.5493,279.9847,0.408753,0.393643,0.423863
72175,277.3346,272.4407,282.2285,0.403707,0.385810,0.421604
72176,278.2843,273.3989,283.1697,0.399802,0.384125,0.415480
72177,277.8200,273.6576,281.9824,0.399501,0.384594,0.414408
72178,279.0144,274.6354,283.3935,0.397487,0.380950,0.414024
72179,278.0720,274.0499,282.0942,0.397527,0.382566,0.412488
72180,279.4673,275.7029,283.2318,0.394841,0.381174,0.408509
72181,276.2833,271.5587,281.0079,0.405561,0.387408,0.423714
72182,279.5074,273.5218,285.4931,0.395186,0.377920,0.412452
72183,280.5061,275.8474,285.1648,0.396412,0.382034,0.410790
72184,274.0026,269.4331,278.5722,0.404533,0.388796,0.420271
72185,285.6735,280.2170,291.1300,0.385868,0.371500,0.400236
72186,280.0730,275.1406,285.0055,0.394886,0.380055,0.409716
72187,278.1565,273.6868,282.6262,0.392588,0.378644,0.406531
72188,278.0471,272.2461,283.8480,0.410725,0.391248,0.430203
72189,277.4165,272.5236,282.3095,0.408576,0.388677,0.428475
72190,278.9731,273.2060,284.7401,0.403726,0.385240,0.422213
72191,278.8891,274.0157,283.7625,0.401242,0.385601,0.416883
72192,278.4906,273.2573,283.7240,0.401434,0.386786,0.416083
72193,279.8871,274.6442,285.1300,0.404150,0.386461,0.421838
72194,279.0049,273.9445,284.0654,0.403109,0.388094,0.418124
72195,276.4492,272.1573,280.7411,0.392916,0.377948,0.407885
72196,278.0402,274.0140,282.0665,0.398490,0.380954,0.416027
72197,273.8068,268.9494,278.6642,0.418773,0.403620,0.433927
72198,280.7132,275.5806,285.8459,0.400885,0.382771,0.418999
72199,274.9343,269.6896,280.1791,0.408618,0.391311,0.425924
72200,279.8099,275.4367,284.1832,0.396682,0.382578,0.410786
72201,277.3483,272.3805,282.3161,0.405553,0.388145,0.422961
72202,273.4271,269.5766,277.2775,0.406456,0.390077,0.422835
72203,273.0388,268.0296,278.0481,0.414558,0.395790,0.433327
72204,280.6035,275.7530,285.4540,0.396573,0.381475,0.411670
72205,277.4557,272.9959,281.9154,0.400407,0.386691,0.414123
72206,280.7076,276.1365,285.2788,0.388269,0.373578,0.402961
72207,279.3863,275.4335,283.3391,0.389126,0.376688,0.401565
72208,278.4871,273.4270,283.5473,0.405270,0.389980,0.420560
72209,283.2659,278.4727,288.0592,0.384800,0.372248,0.397352
72210,276.9922,272.7357,281.2487,0.398694,0.384131,0.413257
72211,280.2216,275.3916,285.0516,0.399414,0.382243,0.416584
72212,277.1243,272.6925,281.5562,0.395841,0.381804,0.409877
72213,281.9117,276.8664,286.9571,0.385444,0.369597,0.401291
72214,278.6038,273.3346,283.8731,0.397257,0.381410,0.413105
72215,280.2845,274.8675,285.7015,0.394097,0.378233,0.409961
72216,278.0434,272.8693,283.2175,0.401907,0.384794,0.419020
72217,279.1040,274.2805,283.9276,0.397840,0.382251,0.413429
72218,280.3763,275.9997,284.7528,0.382911,0.370301,0.395520
72219,279.2937,275.0201,283.5674,0.394706,0.379317,0.410094
72220,280.2178,275.6085,284.8271,0.385245,0.371533,0.398956
72221,277.7980,272.3475,283.2486,0.391763,0.375424,0.408102
72222,280.0520,275.7756,284.3285,0.399547,0.382674,0.416420
72223,273.0363,268.1347,277.9380,0.407044,0.393942,0.420145
72224,277.1324,272.3565,281.9083,0.404895,0.389057,0.420733
72225,277.5695,273.6692,281.4698,0.393414,0.380119,0.406710
72226,276.7860,271.9623,281.6098,0.388668,0.372403,0.404933
72227,275.9899,271.6925,280.2874,0.401805,0.386866,0.416744
72228,279.5085,274.8183,284.1988,0.393428,0.378812,0.408043
72229,274.3964,268.6427,280.1502,0.412400,0.393817,0.430984
72230,278.8628,273.8867,283.8389,0.402546,0.383034,0.422057
72231,278.2913,274.3025,282.2800,0.393867,0.379001,0.408732
72232,278.1236,272.7147,283.5324,0.410257,0.390122,0.430392
72233,280.4706,275.8397,285.1015,0.403687,0.385138,0.422235
72234,277.0248,272.4757,281.5740,0.397940,0.382885,0.412995
72235,280.2161,275.3931,285.0392,0.393850,0.378331,0.409370
72236,276.5682,271.5735,281.5629,0.403958,0.388920,0.418996
72237,275.4568,271.0273,279.8862,0.408385,0.393425,0.423345
72238,277.5459,272.5676,282.5242,0.401909,0.385423,0.418395
72239,271.1714,267.1430,275.1997,0.410598,0.396798,0.424397
72240,275.5505,270.7173,280.3838,0.408666,0.395285,0.422047
72241,285.3492,280.6965,290.0019,0.379714,0.367309,0.392118
72242,279.5131,275.2613,283.7650,0.394734,0.380236,0.409232
72243,280.5959,275.3169,285.8749,0.399252,0.379501,0.419004
72244,282.0255,277.0632,286.9878,0.390004,0.373466,0.406542
72245,282.9134,278.5269,287.2999,0.390750,0.377089,0.404410
72246,278.3394,273.7294,282.9494,0.401480,0.386709,0.416250
72247,277.8635,273.2607,282.4662,0.400220,0.384185,0.416256
72248,275.2920,270.3345,280.2494,0.399133,0.384022,0.414243
72249,275.1269,271.3685,278.8853,0.408162,0.395255,0.421070
72250,279.1506,274.4429,283.8583,0.396644,0.382551,0.410737
72251,282.5928,277.4866,287.6990,0.389726,0.374859,0.404593
72252,272.0297,267.0338,277.0257,0.411701,0.394567,0.428835
72253,277.1414,271.9270,282.3558,0.393814,0.377589,0.410038
72254,278.3778,273.8624,282.8933,0.401151,0.387448,0.414855
72255,276.4977,272.4828,280.5126,0.401960,0.386652,0.417267
72256,277.8628,273.0731,282.6524,0.398373,0.381882,0.414863
72257,280.0653,275.2802,284.8505,0.391164,0.375878,0.406449
72258,277.0910,273.1804,281.0017,0.399486,0.382460,0.416511
72259,274.7849,269.2935,280.2762,0.403410,0.385517,0.421303
72260,283.7825,279.4171,288.1479,0.391540,0.377085,0.405995
72261,279.5162,274.3311,284.7012,0.394217,0.379185,0.409249
72262,280.0618,275.3204,284.8032,0.390120,0.374861,0.405380
72263,281.7578,277.4417,286.0740,0.392294,0.377824,0.406765
72264,272.5748,268.2697,276.8799,0.407190,0.391767,0.422612
72265,282.4473,277.1672,287.7274,0.390823,0.371969,0.409677
72266,279.4589,275.3611,283.5567,0.397853,0.382525,0.413181
72267,281.5053,276.7706,286.2399,0.401851,0.383661,0.420041
72268,275.5295,270.9191,280.1398,0.403946,0.387520,0.420372
72269,278.2620,273.0669,283.4572,0.401416,0.385381,0.417450
72270,279.9185,275.9167,283.9203,0.398746,0.383557,0.413935
72271,280.6638,276.5430,284.7846,0.397537,0.382559,0.412515
72272,281.8764,276.0895,287.6633,0.396373,0.378310,0.414436
72273,275.9254,271.1134,280.7373,0.411616,0.398146,0.425087
72274,273.9213,269.4621,278.3805,0.403821,0.389826,0.417816
72275,279.6435,275.3249,283.9620,0.389955,0.379621,0.400290
72276,277.9157,273.3250,282.5064,0.398865,0.383543,0.414187
72277,280.9002,276.1800,285.6203,0.396490,0.377785,0.415196
72278,276.9958,272.8258,281.1658,0.396177,0.383524,0.408829
72279,276.2947,271.6140,280.9755,0.399262,0.384143,0.414381
72280,278.4396,273.9855,282.8937,0.396105,0.379331,0.412880
72281,283.7934,278.9312,288.6557,0.387817,0.373982,0.401652
72282,280.6728,276.3316,285.0140,0.397228,0.383720,0.410737
72283,278.8655,274.7636,282.9673,0.396057,0.382314,0.409799
72284,277.6093,273.6422,281.5765,0.400615,0.386725,0.414505
72285,276.2934,271.6526,280.9343,0.402053,0.387961,0.416146
72286,279.5789,275.6534,283.5045,0.395364,0.382793,0.407936
72287,281.0883,277.0636,285.1129,0.391670,0.376526,0.406815
72288,280.8011,275.8602,285.7420,0.388748,0.374013,0.403482
72289,279.7322,274.8434,284.6209,0.390272,0.375645,0.404899
72290,277.5524,273.3379,281.7669,0.410241,0.395969,0.424513
72291,278.7132,273.3395,284.0870,0.396741,0.379136,0.414347
72292,277.9530,273.3538,282.5522,0.395577,0.382243,0.408910
72293,278.8872,274.4999,283.2745,0.400893,0.383978,0.417809
72294,277.0650,272.4164,281.7137,0.397281,0.380983,0.413580
72295,280.1319,274.7189,285.5448,0.396584,0.379336,0.413832
72296,277.7570,273.1684,282.3455,0.405300,0.386704,0.423896
72297,280.2188,275.9715,284.4660,0.392228,0.378727,0.405730
72298,278.3491,274.4852,282.2129,0.396047,0.383299,0.408796
72299,274.7019,268.9422,280.4616,0.405315,0.389310,0.421320
72300,283.2340,277.5778,288.8901,0.383449,0.368635,0.398263
72301,275.5173,270.5378,280.4968,0.405615,0.388647,0.422583
72302,282.9216,278.0405,287.8026,0.387384,0.373100,0.401669
72303,277.1245,272.8756,281.3734,0.402160,0.387417,0.416903
72304,277.4310,272.4277,282.4344,0.395070,0.378485,0.411655
72305,280.6244,275.8285,285.4204,0.401817,0.386988,0.416645
72306,279.3857,274.5945,284.1769,0.389773,0.377427,0.402119
72307,280.5386,275.5494,285.5279,0.390088,0.374117,0.406060
72308,278.6629,273.2212,284.1045,0.401282,0.384785,0.417779
72309,279.4446,274.4914,284.3978,0.406734,0.389649,0.423819
72310,280.1554,275.2466,285.0642,0.392038,0.378255,0.405821
72311,280.2686,276.3412,284.1961,0.395086,0.380272,0.409899
72312,276.6555,271.7044,281.6067,0.391651,0.375634,0.407668
72313,276.9158,271.6719,282.1597,0.398506,0.382113,0.414900
72314,274.1464,269.2747,279.0181,0.402954,0.388577,0.417332
72315,277.9071,272.9429,282.8713,0.405311,0.391469,0.419154
72316,283.4522,278.1634,288.7410,0.394545,0.379990,0.409100
72317,282.9763,278.7141,287.2385,0.395660,0.381170,0.410150
72318,275.0450,270.8693,279.2208,0.409550,0.394909,0.424191
72319,281.2604,277.4876,285.0332,0.394208,0.379382,0.409033
72320,280.2585,276.0296,284.4875,0.395783,0.380223,0.411343
72321,273.9726,269.8082,278.1370,0.401115,0.386786,0.415444
72322,274.3135,269.5210,279.1060,0.405072,0.387324,0.422821
72323,277.6077,273.8023,281.4130,0.395720,0.379686,0.411754
72324,277.6905,272.9238,282.4571,0.393227,0.376909,0.409544
72325,278.9015,273.7865,284.0166,0.395935,0.379073,0.412797
72326,279.8163,275.4245,284.2081,0.392166,0.377921,0.406412
72327,280.2011,275.0397,285.3626,0.401106,0.382095,0.420117
72328,281.8161,276.7085,286.9237,0.390291,0.372614,0.407967
72329,279.0862,274.1495,284.0229,0.391046,0.375668,0.406423
72330,278.0594,274.2444,281.8744,0.393727,0.381077,0.406377
72331,281.0463,276.8666,285.2259,0.386794,0.375414,0.398174
72332,279.0452,274.3591,283.7313,0.398446,0.384176,0.412716
72333,276.5068,271.5122,281.5015,0.400484,0.384096,0.416873
72334,279.2699,274.5240,284.0157,0.395366,0.381357,0.409375
72335,277.6884,272.6339,282.7429,0.390311,0.378940,0.401682
72336,275.6067,272.1065,279.1070,0.405677,0.389465,0.421888
72337,279.0383,274.4599,283.6167,0.396002,0.380824,0.411181
72338,281.0506,276.0809,286.0203,0.398941,0.380773,0.417108
72339,281.2213,277.3362,285.1064,0.393418,0.380761,0.406075
72340,280.7364,276.2572,285.2157,0.391172,0.379099,0.403244
72341,276.5781,271.7019,281.4544,0.398730,0.382969,0.414492
72342,280.4626,276.4191,284.5061,0.395159,0.382328,0.407991
72343,277.5929,273.2367,281.9492,0.387523,0.374721,0.400326
72344,277.3244,271.5515,283.0974,0.400060,0.380906,0.419214
72345,278.7831,274.5164,283.0499,0.399836,0.385942,0.413731
72346,281.1490,276.7632,285.5348,0.392746,0.378789,0.406703
72347,276.6635,271.5226,281.8043,0.409499,0.392510,0.426488
72348,280.2667,275.6928,284.8406,0.388755,0.374523,0.402987
72349,281.6245,276.3711,286.8779,0.392167,0.375610,0.408725
72350,279.7671,275.7485,283.7857,0.388312,0.375045,0.401578
72351,281.5985,277.7742,285.4228,0.384562,0.367208,0.401916
72352,279.8470,274.5622,285.1318,0.398140,0.381880,0.414401
72353,275.5282,270.6319,280.4244,0.399945,0.385599,0.414291
72354,276.4771,271.3373,281.6169,0.411651,0.396299,0.427002
72355,275.6259,271.2270,280.0248,0.404970,0.386863,0.423077
72356,279.0632,274.6292,283.4972,0.386817,0.373551,0.400083
72357,276.6604,272.4157,280.9050,0.397262,0.381664,0.412861
72358,279.5171,274.6465,284.3877,0.381951,0.364418,0.399484
72359,278.7207,274.1527,283.2888,0.396968,0.383102,0.410834
72360,279.4716,274.7543,284.1889,0.392339,0.379367,0.405310
72361,281.5749,277.2654,285.8844,0.393557,0.379791,0.407322
72362,277.0815,273.2000,280.9630,0.398257,0.383010,0.413505
72363,274.4698,269.3081,279.6316,0.414276,0.397486,0.431065
72364,278.4554,274.1016,282.8092,0.394768,0.381896,0.407640
72365,276.5367,272.4886,280.5847,0.410065,0.394335,0.425795
72366,280.9209,276.0084,285.8334,0.399864,0.384415,0.415312
72367,278.4579,273.7484,283.1675,0.397081,0.378940,0.415222
72368,278.2367,274.8971,281.5762,0.401962,0.387635,0.416290
72369,279.7340,275.0637,284.4043,0.394687,0.379778,0.409596
72370,275.2995,271.3387,279.2604,0.402456,0.388423,0.416488
72371,281.9879,277.3163,286.6594,0.391195,0.376141,0.406249
72372,277.9992,273.4900,282.5084,0.408296,0.392074,0.424519
72373,277.9944,273.4947,282.4942,0.399970,0.386104,0.413836
72374,276.3699,271.6784,281.0614,0.406065,0.389238,0.422893
72375,277.2502,272.7784,281.7219,0.403333,0.389048,0.417619
72376,276.0520,271.2634,280.8405,0.400675,0.383082,0.418268
72377,277.3436,271.9411,282.7460,0.398297,0.379903,0.416692
72378,278.9503,274.4556,283.4449,0.389939,0.375583,0.404294
72379,277.8659,273.1631,282.5687,0.397312,0.380839,0.413785
72380,278.2305,272.9760,283.4849,0.398092,0.380316,0.415868
72381,274.9290,270.3171,279.5409,0.405887,0.389642,0.422132
72382,281.5249,276.8163,286.2334,0.395361,0.376752,0.413970
72383,279.8008,274.2400,285.3616,0.392494,0.374831,0.410158
72384,273.4268,269.3080,277.5455,0.409302,0.394284,0.424320
72385,278.4639,273.8362,283.0917,0.394451,0.375905,0.412997
72386,281.0955,276.5734,285.6176,0.394003,0.379736,0.408269
72387,278.2974,273.7481,282.8466,0.401510,0.385924,0.417095
72388,275.2461,270.2649,280.2274,0.415305,0.397306,0.433304
72389,275.2209,270.9635,279.4783,0.404474,0.390587,0.418361
72390,278.4045,273.2879,283.5212,0.397548,0.382220,0.412876
72391,282.7548,277.7154,287.7942,0.397022,0.382015,0.412029
72392,280.6750,277.0636,284.2864,0.392380,0.377323,0.407436
72393,275.5640,270.9238,280.2043,0.400773,0.386081,0.415465
72394,279.5160,274.9886,284.0434,0.389401,0.376415,0.402387
72395,279.6809,275.0386,284.3233,0.390062,0.375250,0.404874
72396,279.0347,274.6329,283.4365,0.396808,0.382438,0.411179
72397,276.9021,271.9842,281.8201,0.398435,0.382504,0.414366
72398,276.2736,272.3705,280.1767,0.396548,0.383020,0.410076
72399,279.1636,274.9912,283.3361,0.402855,0.387461,0.418249
72400,281.4528,276.6675,286.2381,0.391499,0.378357,0.404640
72401,272.5248,268.4010,276.6486,0.413137,0.395908,0.430367
72402,276.8633,271.7366,281.9900,0.396164,0.381348,0.410979
72403,282.0291,277.6333,286.4250,0.381782,0.369104,0.394460
72404,282.7868,277.9691,287.6045,0.397461,0.384066,0.410856
72405,280.4355,275.4004,285.4707,0.390563,0.375811,0.405316
72406,272.9002,268.6071,277.1932,0.409361,0.395764,0.422957
72407,279.8283,274.6855,284.9711,0.392674,0.378583,0.406765
72408,280.3779,275.5010,285.2547,0.394264,0.378178,0.410350
72409,278.8662,274.5568,283.1756,0.396799,0.382037,0.411561
72410,285.1818,280.8022,289.5615,0.389602,0.375440,0.403763
72411,279.3207,275.0874,283.5539,0.404277,0.391841,0.416713
72412,276.0232,270.5200,281.5265,0.410187,0.395269,0.425106
72413,281.9938,276.8578,287.1298,0.395872,0.382813,0.408930
72414,278.1648,273.6429,282.6867,0.401947,0.384633,0.419261
72415,276.6893,271.6697,281.7089,0.404680,0.386328,0.423033
72416,276.6300,272.4445,280.8155,0.406108,0.391478,0.420737
72417,276.7602,272.0839,281.4365,0.394734,0.379145,0.410323
72418,276.5531,271.8692,281.2370,0.395760,0.382605,0.408915
72419,279.6641,275.3092,284.0190,0.396618,0.380214,0.413022
72420,279.2950,275.3015,283.2884,0.395454,0.380796,0.410112
72421,274.5209,269.3692,279.6726,0.409851,0.391469,0.428233
72422,278.4275,273.9648,282.8901,0.396688,0.378140,0.415236
72423,281.5010,277.4093,285.5927,0.395171,0.380931,0.409411
72424,279.7907,275.3546,284.2268,0.400747,0.387202,0.414293
72425,278.8775,274.1256,283.6294,0.392683,0.380665,0.404701
72426,275.4845,270.2262,280.7427,0.399124,0.385664,0.412583
72427,276.0719,270.6984,281.4454,0.410032,0.390433,0.429630
72428,280.3736,276.5359,284.2113,0.388310,0.373217,0.403402
72429,279.0903,274.7779,283.4027,0.403136,0.389520,0.416752
72430,280.6743,276.5984,284.7502,0.391812,0.377112,0.406513
72431,278.0342,273.1583,282.9101,0.398003,0.381582,0.414423
72432,279.0855,274.4619,283.7091,0.404497,0.388439,0.420554
72433,282.9450,277.7504,288.1396,0.391851,0.377869,0.405832
72434,276.2924,271.1753,281.4096,0.410673,0.394088,0.427259
72435,280.2485,275.5110,284.9859,0.394294,0.382865,0.405722
