alpha0,episodio,retorno_medio,td_medio
0.9,48889,274.7069,0.419004
0.9,48890,277.2844,0.425679
0.9,48891,280.5951,0.416041
0.9,48892,274.6897,0.418748
0.9,48893,268.8727,0.435624
0.9,48894,278.1101,0.420664
0.9,48895,274.9320,0.426236
0.9,48896,275.9823,0.416077
0.9,48897,277.8396,0.398766
0.9,48898,274.2983,0.428263
0.9,48899,281.6192,0.407640
0.9,48900,274.0589,0.420987
0.9,48901,277.1444,0.413667
0.9,48902,277.8929,0.407714
0.9,48903,275.0305,0.398745
0.9,48904,280.4655,0.407624
0.9,48905,278.8486,0.401655
0.9,48906,280.2403,0.398381
0.9,48907,278.5776,0.415896
0.9,48908,268.4836,0.419830
0.9,48909,275.4151,0.421118
0.9,48910,277.2337,0.404056
0.9,48911,273.6877,0.413462
0.9,48912,277.3553,0.409136
0.9,48913,273.0374,0.427892
0.9,48914,281.1086,0.397939
0.9,48915,273.2525,0.402385
0.9,48916,276.0478,0.398691
0.9,48917,275.6965,0.394986
0.9,48918,271.3782,0.413378
0.9,48919,279.9042,0.408913
0.9,48920,279.0345,0.421057
0.9,48921,277.2787,0.403137
0.9,48922,271.7101,0.421659
0.9,48923,270.6033,0.424513
0.9,48924,277.4541,0.410105
0.9,48925,274.0236,0.415876
0.9,48926,273.6460,0.414704
0.9,48927,271.0995,0.425238
0.9,48928,276.9028,0.410289
0.9,48929,276.2649,0.407847
0.9,48930,276.9877,0.400621
0.9,48931,280.2557,0.403289
0.9,48932,281.6047,0.391954
0.9,48933,275.5414,0.429777
0.9,48934,273.7863,0.403561
0.9,48935,273.4537,0.403559
0.9,48936,275.4842,0.409893
0.9,48937,274.0508,0.417356
0.9,48938,275.7028,0.416563
0.9,48939,274.2631,0.415781
0.9,48940,270.0666,0.420256
0.9,48941,273.5487,0.417995
0.9,48942,275.0036,0.411916
0.9,48943,271.8438,0.430406
0.9,48944,273.9144,0.432736
0.9,48945,271.0646,0.422115
0.9,48946,275.1249,0.408963
0.9,48947,277.5589,0.411448
0.9,48948,271.0425,0.409587
0.9,48949,270.8794,0.414726
0.9,48950,270.1916,0.435294
0.9,48951,270.4383,0.428057
0.9,48952,263.8388,0.425997
0.9,48953,276.2212,0.408463
0.9,48954,275.9272,0.428697
0.9,48955,274.9610,0.412016
0.9,48956,278.1006,0.396463
0.9,48957,266.8570,0.448753
0.9,48958,282.2988,0.399787
0.9,48959,274.4244,0.410356
0.9,48960,278.0545,0.400422
0.9,48961,274.4644,0.417233
0.9,48962,270.8490,0.429813
0.9,48963,276.5724,0.413845
0.9,48964,275.2028,0.427137
0.9,48965,283.1998,0.395177
0.9,48966,276.2846,0.402468
0.9,48967,279.5776,0.410778
0.9,48968,275.8644,0.411965
0.9,48969,279.4747,0.405441
0.9,48970,278.9648,0.387288
0.9,48971,275.8571,0.416452
0.9,48972,278.1108,0.410998
0.9,48973,271.4539,0.436242
0.9,48974,272.0764,0.406355
0.9,48975,278.7468,0.406272
0.9,48976,278.8704,0.396698
0.9,48977,272.0315,0.430636
0.9,48978,277.2392,0.414075
0.9,48979,276.2146,0.413959
0.9,48980,282.2267,0.405963
0.9,48981,278.8340,0.421607
0.9,48982,275.4378,0.412935
0.9,48983,274.2129,0.425529
0.9,48984,281.0443,0.402450
0.9,48985,274.6405,0.419633
0.9,48986,272.4174,0.413614
0.9,48987,273.7419,0.436458
0.9,48988,274.8349,0.428461
0.9,48989,277.8292,0.410088
0.9,48990,281.1619,0.396470
0.9,48991,273.5744,0.423327
0.9,48992,272.5118,0.417840
0.9,48993,273.1531,0.431856
0.9,48994,276.5373,0.429059
0.9,48995,273.8001,0.419773
0.9,48996,274.8566,0.409521
0.9,48997,272.4030,0.422073
0.9,48998,274.6950,0.417540
0.9,48999,276.4158,0.424024
0.9,49000,268.3606,0.433540
0.9,49001,270.9563,0.416689
0.9,49002,277.4843,0.411215
0.9,49003,276.3224,0.405161
0.9,49004,269.0200,0.436208
0.9,49005,277.0270,0.414552
0.9,49006,280.3951,0.395756
0.9,49007,271.6021,0.416826
0.9,49008,272.2715,0.423115
0.9,49009,280.9614,0.399338
0.9,49010,278.5871,0.401612
0.9,49011,276.4760,0.405483
0.9,49012,278.7103,0.401732
0.9,49013,275.6376,0.410168
0.9,49014,277.8497,0.413421
0.9,49015,279.3638,0.405317
0.9,49016,275.2323,0.419099
0.9,49017,276.0163,0.424396
0.9,49018,275.1878,0.422717
0.9,49019,275.2423,0.410842
0.9,49020,271.5330,0.417862
0.9,49021,274.5464,0.409305
0.9,49022,278.0390,0.416031
0.9,49023,270.5940,0.420941
0.9,49024,276.4134,0.414903
0.9,49025,280.5329,0.382033
0.9,49026,274.2358,0.414235
0.9,49027,268.5235,0.438361
0.9,49028,271.7928,0.418655
0.9,49029,278.6953,0.429657
0.9,49030,276.9976,0.398831
0.9,49031,282.2538,0.411936
0.9,49032,274.6456,0.420492
0.9,49033,280.8777,0.407422
0.9,49034,265.3572,0.429570
0.9,49035,276.9362,0.419899
0.9,49036,273.6863,0.419615
0.9,49037,274.0358,0.417932
0.9,49038,277.0751,0.409537
0.9,49039,277.8270,0.402695
0.9,49040,277.0731,0.401082
0.9,49041,277.8719,0.402784
0.9,49042,271.6241,0.424986
0.9,49043,271.0654,0.423929
0.9,49044,274.2385,0.410874
0.9,49045,276.3615,0.408504
0.9,49046,270.8517,0.434122
0.9,49047,278.3472,0.408521
0.9,49048,275.9668,0.412921
0.9,49049,276.4159,0.414467
0.9,49050,271.3340,0.435924
0.9,49051,279.4882,0.400255
0.9,49052,272.0811,0.426057
0.9,49053,266.8810,0.423628
0.9,49054,280.1231,0.412473
0.9,49055,276.2083,0.427922
0.9,49056,273.6676,0.419507
0.9,49057,273.5280,0.411881
0.9,49058,273.7719,0.419181
0.9,49059,270.0130,0.418166
0.9,49060,274.4461,0.414058
0.9,49061,272.5544,0.421703
0.9,49062,278.0676,0.403448
0.9,49063,278.7598,0.406239
0.9,49064,277.3581,0.398716
0.9,49065,270.7672,0.418896
0.9,49066,276.2238,0.403917
0.9,49067,276.5477,0.425361
0.9,49068,277.2052,0.429249
0.9,49069,271.0365,0.423453
0.9,49070,275.6281,0.416775
0.9,49071,268.3495,0.447427
0.9,49072,267.5929,0.419868
0.9,49073,282.8354,0.401809
0.9,49074,272.8353,0.413330
0.9,49075,272.2961,0.408217
0.9,49076,272.1284,0.410373
0.9,49077,276.4492,0.414403
0.9,49078,275.2058,0.415806
0.9,49079,277.7546,0.393540
0.9,49080,273.9918,0.435701
0.9,49081,275.2500,0.415271
0.9,49082,271.8907,0.407098
0.9,49083,272.4588,0.421405
0.9,49084,274.8568,0.410434
0.9,49085,270.0459,0.433981
0.9,49086,272.6757,0.426327
0.9,49087,275.7325,0.418668
0.9,49088,279.5532,0.395605
0.9,49089,272.8750,0.417424
0.9,49090,271.1176,0.404270
0.9,49091,269.5655,0.427574
0.9,49092,272.9104,0.431688
0.9,49093,270.2646,0.440190
0.9,49094,282.6292,0.417968
0.9,49095,279.8064,0.406094
0.9,49096,278.8212,0.428299
0.9,49097,277.4079,0.392303
0.9,49098,275.8074,0.406708
0.9,49099,269.5483,0.423060
0.9,49100,284.2961,0.399551
0.9,49101,273.7130,0.423939
0.9,49102,275.3630,0.415176
0.9,49103,275.4615,0.419745
0.9,49104,282.0116,0.397045
0.9,49105,265.9496,0.427276
0.9,49106,273.4034,0.409835
0.9,49107,271.1954,0.419191
0.9,49108,270.6433,0.434053
0.9,49109,274.5846,0.406268
0.9,49110,274.8957,0.421679
0.9,49111,267.4627,0.424307
0.9,49112,275.4461,0.432416
0.9,49113,269.3746,0.440758
0.9,49114,280.2562,0.399677
0.9,49115,272.5391,0.417511
0.9,49116,276.8358,0.419122
0.9,49117,273.7948,0.409254
0.9,49118,277.1668,0.421129
0.9,49119,276.2476,0.421863
0.9,49120,274.3621,0.406017
0.9,49121,267.9789,0.416351
0.9,49122,270.0838,0.419069
0.9,49123,271.9592,0.418244
0.9,49124,277.9431,0.410258
0.9,49125,271.7006,0.414837
0.9,49126,276.5764,0.406511
0.9,49127,270.6815,0.404994
0.9,49128,281.8586,0.402843
0.9,49129,272.1104,0.413372
0.9,49130,273.0138,0.420537
0.9,49131,272.5209,0.415717
0.9,49132,284.0920,0.400944
0.9,49133,270.4179,0.408360
0.9,49134,273.2323,0.408406
0.9,49135,275.7838,0.408460
0.9,49136,273.8014,0.419963
0.9,49137,279.3023,0.413846
0.9,49138,282.0130,0.405986
0.9,49139,272.7752,0.411953
0.9,49140,280.1297,0.393509
0.9,49141,277.6364,0.413658
0.9,49142,277.7337,0.413819
0.9,49143,274.1050,0.412918
0.9,49144,276.6001,0.410378
0.9,49145,277.4243,0.396883
0.9,49146,280.5569,0.397595
0.9,49147,277.9935,0.410121
0.9,49148,278.1815,0.408214
0.9,49149,278.7997,0.411525
0.9,49150,275.6110,0.423899
0.9,49151,271.1219,0.415583
0.9,49152,269.5664,0.428162
0.9,49153,268.1329,0.423683
0.9,49154,282.4914,0.391151
0.9,49155,274.3080,0.408337
0.9,49156,285.7226,0.397198
0.9,49157,275.2843,0.410143
0.9,49158,270.8432,0.417002
0.9,49159,271.6349,0.426205
0.9,49160,271.7451,0.423899
0.9,49161,270.9009,0.431302
0.9,49162,281.8184,0.406985
0.9,49163,279.9435,0.413142
0.9,49164,276.3225,0.427192
0.9,49165,271.7954,0.420265
0.9,49166,275.4890,0.405726
0.9,49167,278.7695,0.396201
0.9,49168,269.9941,0.433258
0.9,49169,266.5977,0.424297
0.9,49170,270.3161,0.421601
0.9,49171,275.8883,0.411895
0.9,49172,274.5564,0.410678
0.9,49173,275.6773,0.402084
0.9,49174,276.0658,0.422891
0.9,49175,276.4205,0.402355
0.9,49176,273.4714,0.417336
0.9,49177,273.8554,0.409896
0.9,49178,276.5511,0.399462
0.9,49179,275.9030,0.419733
0.9,49180,278.5663,0.408923
0.9,49181,270.3631,0.425396
0.9,49182,270.9186,0.406619
0.9,49183,280.3432,0.403368
0.9,49184,276.8627,0.397397
0.9,49185,275.1824,0.418469
0.9,49186,271.2098,0.404116
0.9,49187,273.5616,0.397157
0.9,49188,277.2563,0.403271
0.9,49189,278.7493,0.382070
0.9,49190,274.0629,0.424402
0.9,49191,277.3768,0.395475
0.9,49192,272.1656,0.422664
0.9,49193,277.3740,0.393136
0.9,49194,273.6947,0.414397
0.9,49195,271.9565,0.409403
0.9,49196,275.8190,0.417485
0.9,49197,277.9142,0.406079
0.9,49198,278.1697,0.412335
0.9,49199,273.8291,0.409519
0.9,49200,276.7343,0.398847
0.9,49201,276.2906,0.421373
0.9,49202,273.4198,0.417344
0.9,49203,276.9965,0.422622
0.9,49204,277.0009,0.401625
0.9,49205,281.9050,0.404219
0.9,49206,279.2813,0.409911
0.9,49207,275.4374,0.408408
0.9,49208,276.8218,0.402466
0.9,49209,277.7146,0.407499
0.9,49210,273.4233,0.430292
0.9,49211,270.2444,0.422921
0.9,49212,273.9110,0.431498
0.9,49213,283.1226,0.399336
0.9,49214,280.8041,0.406194
0.9,49215,276.2522,0.419154
0.9,49216,274.3577,0.434876
0.9,49217,282.7801,0.388953
0.9,49218,274.5349,0.402894
0.9,49219,280.1548,0.411324
0.9,49220,274.1980,0.421236
0.9,49221,278.2922,0.403958
0.9,49222,276.1841,0.419828
0.9,49223,272.5704,0.406821
0.9,49224,279.5906,0.411850
0.9,49225,276.5151,0.415209
0.9,49226,278.1992,0.413840
0.9,49227,273.4961,0.411314
0.9,49228,273.8662,0.425600
0.9,49229,280.7678,0.401065
0.9,49230,273.3127,0.414852
0.9,49231,274.2941,0.414530
0.9,49232,271.3153,0.411896
0.9,49233,271.9581,0.410932
0.9,49234,271.1006,0.432524
0.9,49235,276.7598,0.400551
0.9,49236,271.1089,0.423208
0.9,49237,271.4217,0.407659
0.9,49238,270.1697,0.431786
0.9,49239,273.3594,0.417932
0.9,49240,272.9934,0.404117
0.9,49241,279.8524,0.393484
0.9,49242,272.5851,0.430700
0.9,49243,276.4197,0.415134
0.9,49244,278.5686,0.399028
0.9,49245,273.0535,0.418794
0.9,49246,272.8176,0.405852
0.9,49247,275.3371,0.413580
0.9,49248,274.5352,0.408192
0.9,49249,286.3627,0.374523
0.9,49250,273.6101,0.426016
0.9,49251,276.9996,0.425127
0.9,49252,272.8421,0.417348
0.9,49253,278.9581,0.411197
0.9,49254,271.2866,0.421761
0.9,49255,275.2841,0.416721
0.9,49256,283.7806,0.409822
0.9,49257,272.9431,0.422641
0.9,49258,283.3417,0.406917
0.9,49259,274.1748,0.419048
0.9,49260,277.9297,0.410254
0.9,49261,275.2465,0.413903
0.9,49262,281.1743,0.390819
0.9,49263,275.0297,0.449297
0.9,49264,272.0053,0.410534
0.9,49265,274.5338,0.428353
0.9,49266,270.2933,0.412759
0.9,49267,284.8208,0.401100
0.9,49268,273.0510,0.432324
0.9,49269,274.0029,0.419149
0.9,49270,274.1634,0.419600
0.9,49271,276.3617,0.423956
0.9,49272,278.8524,0.403085
0.9,49273,271.8543,0.418253
0.9,49274,277.7533,0.429764
0.9,49275,277.3154,0.417156
0.9,49276,276.4875,0.397220
0.9,49277,273.2655,0.407700
0.9,49278,277.7971,0.399019
0.9,49279,275.5885,0.409788
0.9,49280,275.7614,0.393870
0.9,49281,280.8144,0.400629
0.9,49282,284.3480,0.394976
0.9,49283,276.0116,0.428696
0.9,49284,275.1054,0.422924
0.9,49285,269.6695,0.450826
0.9,49286,277.4922,0.418049
0.9,49287,277.9874,0.421776
0.9,49288,277.8797,0.410722
0.9,49289,279.3410,0.409586
0.9,49290,276.7617,0.408693
0.9,49291,272.4281,0.406798
0.9,49292,279.1187,0.404637
0.9,49293,271.1175,0.422995
0.9,49294,274.0093,0.409605
0.9,49295,278.3328,0.408661
0.9,49296,277.5748,0.420907
0.9,49297,277.2183,0.418590
0.9,49298,276.3511,0.412287
0.9,49299,271.5546,0.425476
0.9,49300,270.4945,0.421335
0.9,49301,271.9521,0.415110
0.9,49302,280.9378,0.401823
0.9,49303,276.1561,0.406219
0.9,49304,274.4367,0.419214
0.9,49305,277.4558,0.414315
0.9,49306,275.1758,0.413246
0.9,49307,279.4789,0.403014
0.9,49308,275.4125,0.425615
0.9,49309,282.0675,0.392249
0.9,49310,274.6192,0.417129
0.9,49311,273.8856,0.420304
0.9,49312,278.2885,0.402920
0.9,49313,270.5504,0.412344
0.9,49314,274.8913,0.412896
0.9,49315,275.4340,0.402593
0.9,49316,274.7232,0.442191
0.9,49317,273.3088,0.419438
0.9,49318,273.1311,0.417606
0.9,49319,274.8903,0.409591
0.9,49320,274.4020,0.405609
0.9,49321,267.9815,0.451212
0.9,49322,279.1303,0.398000
0.9,49323,280.3147,0.406676
0.9,49324,273.3522,0.417424
0.9,49325,277.3844,0.393499
0.9,49326,280.2951,0.395746
0.9,49327,278.5099,0.405056
0.9,49328,277.2561,0.402043
0.9,49329,273.0568,0.416187
0.9,49330,269.2865,0.430622
0.9,49331,277.8715,0.402885
0.9,49332,276.9180,0.405114
0.9,49333,271.4719,0.404417
0.9,49334,278.4777,0.407121
0.9,49335,276.1723,0.422890
0.9,49336,272.3881,0.426170
0.9,49337,272.6900,0.419720
0.9,49338,278.6205,0.403303
0.9,49339,275.0193,0.402162
0.9,49340,279.8895,0.411025
0.9,49341,274.7927,0.418523
0.9,49342,279.5310,0.425520
0.9,49343,279.9720,0.399468
0.9,49344,273.6827,0.424581
0.9,49345,276.9918,0.405964
0.9,49346,266.2543,0.438087
0.9,49347,272.4609,0.423534
0.9,49348,275.4845,0.421943
0.9,49349,278.3068,0.403028
0.9,49350,275.9927,0.401355
0.9,49351,276.2016,0.406220
0.9,49352,280.7786,0.403719
0.9,49353,272.8686,0.413683
0.9,49354,275.0575,0.416837
0.9,49355,276.3002,0.418475
0.9,49356,271.3075,0.415869
0.9,49357,277.7372,0.423317
0.9,49358,270.0271,0.410975
0.9,49359,276.0113,0.406968
0.9,49360,282.3084,0.402257
0.9,49361,282.6106,0.392742
0.9,49362,278.7977,0.412284
0.9,49363,276.7995,0.410624
0.9,49364,279.8270,0.421921
0.9,49365,269.2690,0.438728
0.9,49366,276.6211,0.416004
0.9,49367,283.2250,0.404245
0.9,49368,270.6495,0.435514
0.9,49369,273.1933,0.434439
0.9,49370,276.6721,0.412415
0.9,49371,273.7202,0.424880
0.9,49372,281.6736,0.390071
0.9,49373,269.4292,0.414140
0.9,49374,275.3692,0.417283
0.9,49375,277.3530,0.417709
0.9,49376,270.5860,0.428121
0.9,49377,274.6374,0.410900
0.9,49378,271.2420,0.416005
0.9,49379,277.8914,0.421962
0.9,49380,275.1289,0.403535
0.9,49381,277.8034,0.419368
0.9,49382,272.1353,0.423733
0.9,49383,282.3327,0.388467
0.9,49384,273.9362,0.425315
0.9,49385,280.6412,0.404564
0.9,49386,279.9851,0.410577
0.9,49387,278.3837,0.406415
0.9,49388,273.6257,0.410577
0.9,49389,276.4108,0.419454
0.9,49390,271.8597,0.441256
0.9,49391,270.7773,0.425466
0.9,49392,275.4891,0.407421
0.9,49393,276.0763,0.405124
0.9,49394,274.9270,0.422945
0.9,49395,274.3497,0.409761
0.9,49396,277.4291,0.414448
0.9,49397,270.8076,0.417335
0.9,49398,276.8151,0.414122
0.9,49399,273.3560,0.425667
0.9,49400,277.7300,0.406107
0.9,49401,275.4358,0.411100
0.9,49402,273.3047,0.405576
0.9,49403,280.0541,0.402831
0.9,49404,271.9382,0.419732
0.9,49405,274.3750,0.400591
0.9,49406,272.4295,0.418517
0.9,49407,270.5967,0.428244
0.9,49408,272.4947,0.429026
0.9,49409,272.6203,0.419154
0.9,49410,277.6832,0.401247
0.9,49411,276.7930,0.415228
0.9,49412,280.9856,0.416398
0.9,49413,278.9050,0.411220
0.9,49414,273.2975,0.412679
0.9,49415,277.8773,0.399639
0.9,49416,276.7476,0.426670
0.9,49417,276.5626,0.418585
0.9,49418,272.9149,0.403866
0.9,49419,275.2680,0.425124
0.9,49420,267.9126,0.440544
0.9,49421,280.3490,0.416886
0.9,49422,277.5369,0.413897
0.9,49423,275.0217,0.425094
0.9,49424,271.8721,0.424582
0.9,49425,274.4564,0.404000
0.9,49426,271.4105,0.417599
0.9,49427,267.4639,0.441449
0.9,49428,268.7728,0.412761
0.9,49429,275.6602,0.410983
0.9,49430,270.2796,0.438601
0.9,49431,279.2323,0.406679
0.9,49432,272.3989,0.425923
0.9,49433,274.2406,0.411035
0.9,49434,272.3094,0.401710
0.9,49435,274.7259,0.408278
0.9,49436,276.2696,0.405687
0.9,49437,277.4909,0.409983
0.9,49438,270.4183,0.421482
0.9,49439,278.1366,0.397768
0.9,49440,275.9096,0.399307
0.9,49441,270.3844,0.436659
0.9,49442,276.0217,0.398173
0.9,49443,278.7781,0.416891
0.9,49444,278.6292,0.413148
0.9,49445,276.7151,0.416896
0.9,49446,265.7778,0.435625
0.9,49447,276.2601,0.405662
0.9,49448,276.1004,0.407383
0.9,49449,275.5506,0.430996
0.9,49450,276.0027,0.411254
0.9,49451,273.0449,0.420676
0.9,49452,277.2483,0.405707
0.9,49453,284.7473,0.388756
0.9,49454,279.5932,0.398119
0.9,49455,274.5898,0.425452
0.9,49456,275.1055,0.424328
0.9,49457,277.8152,0.404696
0.9,49458,273.7554,0.431570
0.9,49459,274.5901,0.425604
0.9,49460,276.1493,0.398691
0.9,49461,283.9244,0.398771
0.9,49462,273.7919,0.407219
0.9,49463,276.2311,0.413776
0.9,49464,271.6838,0.421511
0.9,49465,275.8938,0.411734
0.9,49466,279.1371,0.427656
0.9,49467,273.0441,0.408225
0.9,49468,277.6843,0.407642
0.9,49469,283.9366,0.402330
0.9,49470,274.3858,0.412707
0.9,49471,272.5572,0.402432
0.9,49472,272.4194,0.432559
0.9,49473,277.4577,0.398869
0.9,49474,274.4350,0.419336
0.9,49475,275.0581,0.405297
0.9,49476,277.1360,0.402157
0.9,49477,275.2790,0.415633
0.9,49478,271.6823,0.432011
0.9,49479,278.7899,0.406213
0.9,49480,272.8233,0.414856
0.9,49481,276.5536,0.412178
0.9,49482,278.7714,0.424431
0.9,49483,278.4621,0.431217
0.9,49484,274.1689,0.423860
0.9,49485,276.5509,0.409366
0.9,49486,277.3616,0.406589
0.9,49487,277.8384,0.394780
0.9,49488,270.9661,0.430115
0.9,49489,273.4800,0.412428
0.9,49490,278.5963,0.408458
0.9,49491,269.9288,0.413290
0.9,49492,273.8411,0.415477
0.9,49493,279.6167,0.415035
0.9,49494,263.8694,0.441219
0.9,49495,277.4273,0.423907
0.9,49496,278.0207,0.412415
0.9,49497,282.8510,0.402215
0.9,49498,276.2051,0.415243
0.9,49499,275.8228,0.406933
0.9,49500,271.9997,0.423754
0.9,49501,273.1604,0.426167
0.9,49502,276.7733,0.404772
0.9,49503,277.5379,0.402514
0.9,49504,275.1787,0.407388
0.9,49505,277.6463,0.416891
0.9,49506,281.4195,0.391322
0.9,49507,273.9144,0.417522
0.9,49508,271.5972,0.421251
0.9,49509,278.3044,0.412375
0.9,49510,265.9380,0.440248
0.9,49511,277.7580,0.412592
0.9,49512,269.0322,0.408047
0.9,49513,276.6579,0.402428
0.9,49514,283.2794,0.389874
0.9,49515,275.6061,0.403880
0.9,49516,273.3860,0.424626
0.9,49517,275.7205,0.404626
0.9,49518,278.9360,0.413561
0.9,49519,275.2191,0.407693
0.9,49520,275.4736,0.417646
0.9,49521,279.6887,0.397012
0.9,49522,274.2844,0.418402
0.9,49523,274.8690,0.415105
0.9,49524,276.8270,0.407039
0.9,49525,271.3887,0.423681
0.9,49526,273.3603,0.424253
0.9,49527,279.8852,0.422878
0.9,49528,274.5246,0.407088
0.9,49529,279.7847,0.400663
0.9,49530,275.5294,0.408215
0.9,49531,274.2634,0.412250
0.9,49532,277.3542,0.398026
0.9,49533,275.4668,0.427907
0.9,49534,280.9351,0.400131
0.9,49535,272.9628,0.406098
0.9,49536,279.8640,0.406386
0.9,49537,275.8349,0.404868
0.9,49538,278.2771,0.414737
0.9,49539,275.2628,0.409300
0.9,49540,280.9137,0.405944
0.9,49541,273.2632,0.423948
0.9,49542,272.9595,0.426556
0.9,49543,275.9038,0.397983
0.9,49544,278.2844,0.410606
0.9,49545,271.6444,0.414866
0.9,49546,270.8703,0.419517
0.9,49547,276.6741,0.399028
0.9,49548,274.1309,0.401746
0.9,49549,277.0052,0.408309
0.9,49550,272.0882,0.421396
0.9,49551,277.5514,0.414489
0.9,49552,276.3730,0.405866
0.9,49553,273.9814,0.426729
0.9,49554,275.5942,0.424764
0.9,49555,269.8211,0.422023
0.9,49556,278.2052,0.425336
0.9,49557,282.5103,0.394671
0.9,49558,276.6205,0.414470
0.9,49559,276.4281,0.418678
0.9,49560,275.8437,0.414862
0.9,49561,273.9488,0.419201
0.9,49562,273.0025,0.417363
0.9,49563,278.2389,0.420562
0.9,49564,275.5043,0.422611
0.9,49565,277.9821,0.400626
0.9,49566,273.6578,0.407660
0.9,49567,275.6097,0.412434
0.9,49568,277.0055,0.421090
0.9,49569,273.7427,0.418858
0.9,49570,274.3010,0.407117
0.9,49571,276.1958,0.393677
0.9,49572,274.3098,0.404843
0.9,49573,276.5732,0.406873
0.9,49574,280.0805,0.407683
0.9,49575,276.0581,0.421305
0.9,49576,271.8904,0.433326
0.9,49577,274.3443,0.424284
0.9,49578,272.5108,0.434152
0.9,49579,277.3699,0.407727
0.9,49580,275.8352,0.399143
0.9,49581,275.7265,0.413995
0.9,49582,271.0348,0.421439
0.9,49583,273.0772,0.413505
0.9,49584,279.6555,0.404578
0.9,49585,280.5055,0.400826
0.9,49586,280.0130,0.405831
0.9,49587,276.0714,0.413137
0.9,49588,275.7586,0.417618
0.9,49589,281.5756,0.401558
0.9,49590,270.0700,0.430285
0.9,49591,276.8255,0.417915
0.9,49592,274.2637,0.415838
0.9,49593,276.5510,0.410743
0.9,49594,272.2771,0.408025
0.9,49595,275.9090,0.391430
0.9,49596,276.0080,0.399603
0.9,49597,278.0556,0.399096
0.9,49598,276.9423,0.394085
0.9,49599,277.1993,0.405117
0.9,49600,277.6729,0.403377
0.9,49601,276.5282,0.427489
0.9,49602,274.2757,0.391993
0.9,49603,271.0360,0.433012
0.9,49604,269.9215,0.429710
0.9,49605,272.6878,0.423059
0.9,49606,264.7831,0.455390
0.9,49607,274.4438,0.407542
0.9,49608,274.9206,0.413099
0.9,49609,268.0492,0.427688
0.9,49610,280.0299,0.402391
0.9,49611,272.7502,0.408713
0.9,49612,277.3706,0.398617
0.9,49613,271.4182,0.421995
0.9,49614,273.3159,0.413037
0.9,49615,274.3205,0.404784
0.9,49616,274.4317,0.406849
0.9,49617,279.8331,0.405333
0.9,49618,273.9863,0.407828
0.9,49619,276.8894,0.404324
0.9,49620,277.3222,0.410687
0.9,49621,277.8452,0.404795
0.9,49622,277.7928,0.419574
0.9,49623,275.2516,0.426872
0.9,49624,277.5032,0.425152
0.9,49625,277.3647,0.422117
0.9,49626,273.4844,0.418740
0.9,49627,279.3006,0.420718
0.9,49628,276.0862,0.395066
0.9,49629,277.8977,0.415235
0.9,49630,269.8200,0.429759
0.9,49631,274.1450,0.432560
0.9,49632,275.6191,0.413780
0.9,49633,276.2603,0.405510
0.9,49634,277.7103,0.399814
0.9,49635,277.0537,0.424424
0.9,49636,274.6581,0.422478
0.9,49637,276.7763,0.410630
0.9,49638,274.3734,0.434805
0.9,49639,271.0282,0.424996
0.9,49640,275.5264,0.401586
0.9,49641,274.7323,0.434182
0.9,49642,277.8251,0.412161
0.9,49643,282.4505,0.407126
0.9,49644,282.4365,0.397608
0.9,49645,273.9222,0.428413
0.9,49646,279.8280,0.414052
0.9,49647,282.4642,0.398212
0.9,49648,275.6359,0.409450
0.9,49649,277.4244,0.404152
0.9,49650,278.4217,0.395850
0.9,49651,283.0234,0.404734
0.9,49652,277.1196,0.410604
0.9,49653,271.2561,0.408074
0.9,49654,273.3038,0.424036
0.9,49655,281.0292,0.407681
0.9,49656,274.9270,0.428907
0.9,49657,270.8934,0.418897
0.9,49658,275.7157,0.404258
0.9,49659,274.3384,0.427350
0.9,49660,278.8589,0.402320
0.9,49661,274.7346,0.419998
0.9,49662,272.9667,0.413766
0.9,49663,277.1563,0.401050
0.9,49664,279.3484,0.403228
0.9,49665,271.7705,0.441467
0.9,49666,272.7257,0.415998
0.9,49667,273.4664,0.412234
0.9,49668,274.4846,0.429559
0.9,49669,274.2742,0.408145
0.9,49670,274.5119,0.415053
0.9,49671,277.9488,0.397652
0.9,49672,284.7200,0.383441
0.9,49673,283.6327,0.409397
0.9,49674,275.4823,0.412377
0.9,49675,278.0769,0.432060
0.9,49676,270.9913,0.421805
0.9,49677,280.4651,0.417894
0.9,49678,277.4797,0.414093
0.9,49679,273.2244,0.415229
0.9,49680,268.9226,0.430323
0.9,49681,273.1059,0.419031
0.9,49682,276.6669,0.401045
0.9,49683,278.0771,0.412508
0.9,49684,269.8572,0.409103
0.9,49685,273.4247,0.424028
0.9,49686,278.6207,0.391796
0.9,49687,279.3794,0.391813
0.9,49688,273.6966,0.408892
0.9,49689,272.2812,0.408049
0.9,49690,283.1060,0.407763
0.9,49691,274.2188,0.410748
0.9,49692,281.6404,0.403210
0.9,49693,274.4279,0.406228
0.9,49694,276.1690,0.411116
0.9,49695,279.1555,0.398129
0.9,49696,280.8871,0.401448
0.9,49697,275.0654,0.410760
0.9,49698,269.1424,0.410621
0.9,49699,269.0610,0.410649
0.9,49700,273.2951,0.399752
0.9,49701,272.4672,0.415473
0.9,49702,271.0395,0.425097
0.9,49703,270.9820,0.423765
0.9,49704,273.0733,0.411337
0.9,49705,268.7976,0.428894
0.9,49706,276.5332,0.413443
0.9,49707,275.3947,0.419560
0.9,49708,275.9203,0.422829
0.9,49709,278.9977,0.402479
0.9,49710,279.3328,0.395449
